id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
353491,The Dark Tower,en,2017-08-03,5.742,5054,38.518,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,"14,28,878",False,/pVVobDO8cezhVPvwD6EBUN0g3mt.jpg,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg
481871,Mother's Job,ko,2017-07-27,5.2,11,62.501,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.","10749,18",False,/gLwJ5SsmTqqUVn3lahlBacYSrGH.jpg,/oIoJrYsyg34fe66BWndCit1ekUD.jpg
324852,Despicable Me 3,en,2017-06-15,6.5,7122,47.421,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,"28,16,35,10751,12",False,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg
298250,Jigsaw,en,2017-10-25,6.2,3659,56.241,"Law enforcement finds itself chasing the ghost of a man dead for over a decade, embroiled in a diabolical new game that's only just begun.","27,9648,53",False,/zqLSQ40LY30ClFk6uw9IEcoPAny.jpg,/7RwHxhdUNS996JPFNB9a7CJtlwR.jpg
400928,Gifted,en,2017-04-07,8.029,5474,43.991,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.","18,35",False,/6MmYsaK6poR8f4R8jsBnJBU5tfd.jpg,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg
274855,Geostorm,en,2017-10-12,6.116,4758,40.146,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.","28,878,53",False,/79X8JkGxzc1tJMi0KxUSaPLooVg.jpg,/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg
406990,What Happened to Monday,en,2017-08-18,7.159,6012,43.733,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.","878,53,18,9648,28",False,/j7ij93mtHXAF8D3PjRSEaKPHpIE.jpg,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg
488968,Sree Hari Hara Sudhan Swami Ayyappan,ta,2017-04-17,9.0,3,53.32,Sree Hari Hara Sudhan Swami Ayyappan Movie is Fully 3D Animated Devotional Story of Lord Ayyappan.,"16,18,36",False,/nEhuHCbyniPx4nZJ1L9p9eUhbJy.jpg,/fwSLPwvhd5Gdal6bH7a8LHH8NXW.jpg
324849,The Lego Batman Movie,en,2017-02-08,7.226,4963,40.932,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.","16,28,35,10751",False,/mo1eLCJTp5JGGz2tKlW98KXpRo0.jpg,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg
399055,The Shape of Water,en,2017-12-01,7.246,12086,32.181,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.","18,14,10749",False,/abirSHwWgKajV3hXhaIR5lcCIXe.jpg,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg
446354,The Post,en,2017-12-22,7.007,4558,25.883,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,"18,36",False,/lkssYOczd0S9kLjjcgRcXDox6Mk.jpg,/h4XG3g6uMMPIBPjAoQhC2QIMdkl.jpg
381283,mother!,en,2017-09-13,7.0,6632,29.128,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.","18,27,53",False,/z5q5X3QUBW4W2SaprgPsWCnI6GJ.jpg,/2yOKarmL8B4oXaLXUdHu882SUbu.jpg
305470,Power Rangers,en,2017-03-23,6.3,4391,29.603,"Five ordinary teens must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.","28,12,878",False,/2vcdZBbf7sPPzIHfN5ial24UbxK.jpg,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg
411088,The Invisible Guest,es,2017-01-06,8.113,4516,38.081,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.","18,9648,53",False,/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg
395834,Wind River,en,2017-08-03,7.441,5171,46.251,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,"80,9648,53,37",False,/kQGxGXzYiCumY8kmXXpgbZyZQK8.jpg,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg
456160,Backstroke,en,2017-04-01,5.8,23,57.095,"Two runaway teens steal a car with dreams of driving down to Florida, but things take a turn when a stranger appears with unknown intentions.","53,27",False,/rvvlpYHLvVkM6dB8bwn7hJi3Tpk.jpg,/y5aZWVp4mW8sxC6lqGBHsNErjad.jpg
372343,The Snowman,en,2017-08-24,5.2,2216,55.951,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,"80,53",False,/rfBUlspOpxPavxrhkhvzlBlwfD8.jpg,/mKsQ8KMOk0VBX26Ev0Lj6EmfGJu.jpg
438478,Pornocracy: The New Sex Multinationals,fr,2017-03-12,7.0,49,38.433,Never before have we watched as much porn as today yet the traditional porn industry is dying. The arrival of web sites showing amateur clips has transformed the way porn is made and consumed. Behind this transformation lies one opaque multinational.,99,False,/2VFUh8spzyNbRNPyncIrFmSwBrd.jpg,/kfa1KHSaewjv9sSrrHDdWNdroyv.jpg
449755,Christmas Inheritance,en,2017-12-15,6.3,821,23.233,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.","10749,35",False,/n1daj6hS4yf858HgPfe7kGyjISp.jpg,/sqdbF40nBzS2IZVAGPxJT7loxoM.jpg
291276,Unlocked,en,2017-04-27,6.3,1092,22.873,"After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another attack is imminent. Alice soon learns that the classified information she's uncovered has been compromised...","28,53",False,/76rh9uQWW0LmdCGe8kMwDbSbLB9.jpg,/fBDLdEraxCBKGmOPb6pJPYiDQh1.jpg
465595,Sweet Sex,ko,2017-07-06,6.1,13,33.363,A famous patissier and his women enjoy work and sex.  Neung-geum has dreamt of being a pattisier. She stops supporting her boyfriends school bills.  Woo-hyeon is a famous dessert patissier and he has secretive sex to get secret recipes but to him this is just a way to find sweetness.  Neung-geum learns how to make dessert from Woo-hyeon. What kind of sex will they have today? What flavor?,"10749,18",False,/qXD643woJQkjGlP2Ait4bmVc6Eu.jpg,/hkt25KjYmyuRchMpGUPhdEgxnd2.jpg
452970,Mazinger Z: Infinity,ja,2017-10-27,6.86,293,22.73,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.","28,878,16",False,/7BZiAmm3qPK7QQ2HmUnScv2EvBM.jpg,/muN1Gf5SnGz8Il2ViqsIX4pkfxA.jpg
479718,The Outlaws,ko,2017-10-03,7.71,421,43.048,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.","28,80,53",False,/xord8lZ7mK8ctki6FBgNYrbpWCO.jpg,/pUd1FYQb5r55RqXpx08dnCbP1fs.jpg
391713,Lady Bird,en,2017-09-01,7.3,8441,37.005,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.","18,35",False,/pcWxKfFNCznTKYy0E8M9nG1cwL4.jpg,/gl66K7zRdtNYGrxyS2YDUP5ASZd.jpg
339692,Shot Caller,en,2017-07-13,6.951,2010,30.745,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,"80,18,53",False,/hehboYLXB3m90x9ybiBsupwuifL.jpg,/qLmLz2wtyYvmW8Ult3l2ngOnW8v.jpg
387426,Okja,en,2017-06-28,7.367,4233,21.951,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.","12,18,878",False,/1ycTOys6bzvt0XPnzSv8qYfrD0V.jpg,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg
355547,The Star,en,2017-11-15,6.322,535,25.654,A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told: the first Christmas.,"35,12,16,10751,14",False,/orpnKsu7t1CLDNYgzevgsz67xRq.jpg,/tEbDvivUfsCupngKIfMJJ725eAD.jpg
353616,Pitch Perfect 3,en,2017-12-20,6.5,3274,26.898,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.","35,10402",False,/f5a9YRvJ7uSM0JAtEI59sqKRnVg.jpg,/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg
359940,"Three Billboards Outside Ebbing, Missouri",en,2017-12-01,8.1,10056,27.363,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","80,18",False,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg
417320,Descendants 2,en,2017-07-21,7.4,1649,38.336,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.","10751,14,10770,12",False,/mLihPIodzSenkZtiUauDy4e9hRs.jpg,/qoNlGfQmFZ37Gf5fRBaCTLlOZtx.jpg
339259,The Man with the Iron Heart,en,2017-05-25,6.5,759,36.581,"With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhardt Heydrich, head of the SS, the Gestapo and the architect of the Final Solution.","10752,28,36,53",False,/pKXtR7X45VFyC1zpEXSw2zZyWPF.jpg,/ZVQfCY2DgCjrm8w2saXvT8Ao3B.jpg
538751,The Day of Swapping,ko,2017-07-10,4.8,10,33.514,"Min-ho and Jeong-il end up working with each other's wives one day. As time passes, the men feel attracted physically to their friend's wives. In the end, Jeong-il suggests to Min-ho, ""Let's not take sides and just be happy as the four of us!"" They start swapping each other.",10749,False,/baTbwu5lQYOuBoIBN1AmRptwcoU.jpg,/bakeCMpKkoBZeHwVDjPT3sMolMo.jpg
384680,Hostiles,en,2017-12-22,6.9,2262,24.53,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,"18,37,36",False,/exZBs673IRqVtUMIHJPE1fC0Ga8.jpg,/rqoezyB51GfhiloOB5ZErg5HXas.jpg
537971,Mia,es,2017-12-17,6.3,24,30.988,"Mia recounts her most intimate confessions, uncensored, in her first approach to a totally new world of domination and submission.","18,99",False,/9aUcoMDARruvlgC0MQXLCsznqbp.jpg,/nEmw1fZOQp2qFGdrak3ipCbe31G.jpg
389015,"I, Tonya",en,2017-12-08,7.489,5768,24.504,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.","18,35",False,/dUtZYAMoTSZ8GYrB0AIYsMe0LvN.jpg,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg
324542,Sleepless,en,2017-01-12,5.9,1241,20.962,"Undercover Las Vegas police officer Vincent Downs, who's got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters get T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (whom they got), evade an internal affairs investigation and bring the kidnappers to justice.","28,80,53",False,/9VEOQvCnd8T8wILgyqjKgyhALw4.jpg,/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg
431530,A Bad Moms Christmas,en,2017-08-04,6.3,2054,21.732,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",35,False,/aIF2xRhE7iGxQd6ITGNrwYdGB9e.jpg,/tzNm9lRIXJ6xrIKasRhvV1Nmv2B.jpg
460793,Olaf's Frozen Adventure,en,2017-10-27,6.5,1420,34.2,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.","16,10751,12,35,14",False,/6tzHlmxmWs2ZXXdghMtFcBMB4cg.jpg,/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg
437033,Toc Toc,es,2017-09-01,7.107,1207,25.19,"A group of patients meet at a prestigious psychologist's office. Apart from the day and time of the appointment, something else unites them all: all six suffer from OCD. But the plane bringing the doctor is unexpectedly delayed, which forces them to spend an endless wait until the doctor shows up. Will they be able to keep their manias, impulses, convulsions, obsessions and rituals at bay during the wait?",35,False,/oA4n3fCEW86QoLTDDlAfik9eOq9.jpg,/qKrYZOXuayCcqJri6vwfzA8kCxu.jpg
