id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
605116,Project Power,en,2020-08-14,6.5,2821,35.318,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.","28,80,878",False,/qVygtf2vU15L2yKS4Ke44U4oMdD.jpg,/TnOeov4w0sTtV2gqICqIxVi74V.jpg
521034,The Secret Garden,en,2020-07-08,6.3,575,35.069,"Mary Lennox is born in India to wealthy British parents who never wanted her. When her parents suddenly die, she is sent back to England to live with her uncle. She meets her sickly cousin, and the two children find a wondrous secret garden lost in the grounds of Misselthwaite Manor.","10751,14,18",False,/usIfpM7Lr3r9fWTvMGZ8HoD1f8f.jpg,/5MSDwUcqnGodFTvtlLiLKK0XKS.jpg
524216,The Mortuary Collection,en,2020-09-25,6.727,421,35.043,"In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.","14,27",False,/tsGSTBl5H8DBLnHc24Teny0Ppc5.jpg,/5WXeYnezavNI6hXH74aQYv6yFzj.jpg
755812,"Miraculous World: New York, United HeroeZ",fr,2020-09-25,8.1,1087,34.945,"Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week. The whole class is there...except Adrien, whose father refuses to let him go!","16,10770,14,28",False,/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg
447362,Life in a Year,en,2020-11-27,8.3,1873,34.728,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.","18,10749",False,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg
724106,R-Rated Idol Seung-ha's Sex Scandal,ko,2020-07-17,6.9,47,34.299,"When they were young, Min-joo and Seo-yeon cared for each other and were closer than brothers and sisters. However, she accidentally learns about Seo-yeon's tutor, Woo-hyeon, and because of this man, their 10-year friendship starts to become shaky. Meanwhile, Jeong-soo is hurt in seeing Min-joo like that, and so he distanced himself from Min-joo. Because of Min-joo and Seo-yeon's misunderstanding, Jeong-soo who couldn't care much might just leave so Min-joo tries to break up with the help of Seo-yeon. While in the process of breaking up, Min-joo and Seo-yeon went back to their close relationship.  The love of women who have been separated because of man, and the two men's friendship is comically drawn.","18,10749",False,/rnWEut44AFaC4G7H3nSwzKVIyV8.jpg,/btpk0Y0m9MjvMCfgrW0i0d7fpd1.jpg
602296,Innocence,ko,2020-06-10,7.7,94,34.0,"A lawyer tries to prove her mother's innocence and uncover the secrets of a small village with the help of the local mayor. Her mother was accused of murder after the rice wine was poisoned at her husband's funeral, but she is suffering from memory loss and cannot defend herself.","80,53",False,/t7d0ybowQgeLGPppePJHlwRGcxn.jpg,/27XVfpJ7MBC8zIVP5FWNRBw4uNd.jpg
784941,Taming The Younger Sister-in-Law,ko,2020-12-11,6.1,7,33.997,"One day, Min-sang who is not that handsome becomes a huge success because of a webtoon. Then he gets a sexy wife, Yu-ra, for himself. Min-sang is having a dream-like marriage with Yura. It has been a perfect day except for his sister-in-law Yu-mi, who hates her ugly self. Accidentally, he learned of his wife's dark past through his sister-in-law's diary, and this leads to a reversal of the relationship with her sister-in-law. Min-sang began to demand excessive demands from his sister-in-law, and Yu-mi began to accept them. Where will the end of the relationship between Min-sang, Yu-ra, and Yu-mi lead?","18,10749",False,/oubeM1HVaEpS1fk0L2qf12xWFR6.jpg,/dF5SiTe94NkkGJNinB6Mz2izKy0.jpg
698818,Obscene House: Slave Wife,ko,2020-02-06,5.5,2,33.476,"Hyun-jung, who moved to a local mansion, was delighted with unexpected luck. She hated the noise between the floors so she wanted a quiet place with soundproofing. Since the tenants were mostly working couples, the mansion is quiet like a haunted city.",10749,False,/77xFxLtD2jGpOrcjJbCez2wZWX1.jpg,/1VfuzK2Qx1tIGE1nhn2G2ilF7RN.jpg
664413,365 Days,pl,2020-02-07,7.047,8962,33.091,"A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.","10749,18",False,/nLmQo0ee0pWGC6rJs2GRxDI7uNu.jpg,/6KwrHucIE3CvNT7kTm2MAlZ4fYF.jpg
