id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
607337,Stay With Me,tr,2018-12-23,8.0,10,8.344,"Emir is a handsome, rich, successful man in his thirties. He was born into a family of workers and dedicated to study. He works day and night by putting everything in his life into the background. One of Turkey's most important investment bank has been working as an investment adviser at. He has been a complete predator in terms of working hard. Because there was no opportunity to learn to establish relationships with people, there was a big gap in Emir. One night, Emir's life changes when he meets Zeynep, the worst street singer in the world, and they both begin to help each other without knowing it.","18,10749",False,/8qEUZa9XlJaWt63SWUdE6pj0L9M.jpg,/3T56ZJlmWKMei5q6RmEW3Uoxqkw.jpg
509934,Far Cry 5: Inside Eden's Gate,en,2018-03-05,7.1,23,8.34,"Rumors of a fanatical cult called The Project at Eden's Gate lure three vloggers to remote Hope County, Montana. Following leads of missing locals and other strange events, the three infiltrate the cult. Shocked by what they uncover, they risk everything to warn the world.","18,9648",False,/w2U56Os9yvFGnQsrJGPTIXRBtnK.jpg,/8dTKE0hH68sCWG8IvoV4Ds82h1g.jpg
493100,Robin Williams: Come Inside My Mind,en,2018-01-19,7.9,220,8.333,"A funny, intimate and heartbreaking portrait of one of the world’s most beloved and inventive comedians, Robin Williams, told largely through his own words. Celebrates what he brought to comedy and to the culture at large, from the wild days of late-1970s L.A. to his death in 2014.",99,False,/Al99vTyNg5jJuV9spEDGAML5oY4.jpg,/ak9DZnzInl9oIUlXxsFsUd37ueh.jpg
518454,The Work Wife,en,2018-06-20,6.9,23,8.331,"After a tense few months following a miscarriage and an unemployment spell, things are finally looking up for Sean and Lisa Miller when Sean lands his dream job at an advertising firm. But when Sean’s assistant, Jen, his self-proclaimed “Work Wife,” begins vying for his affection, it soon becomes clear that she will stop at nothing to rip their marriage apart and claim him as her own.",18,False,/uX0X4Fb6uHmbzoLc2vGo7EoLVr0.jpg,/kjY7sED1Q4RDitI9FLlqxYAA3qt.jpg
444101,Louis & Luca: Mission to the Moon,no,2018-09-21,6.0,19,8.33,"In the international race to the moon, the Norwegian mission is led by brilliant inventor Reodor from the village of Pinchcliffe. With Luca the Magpie as the brave astronaut, what could possibly go wrong?","12,16,10751",False,/x7rEqrms68D7uODbUb8BCeu5tVt.jpg,/h7zDejUy3FccGW6yXl1XGdqbGm7.jpg
503314,Dragon Ball Super: Broly,ja,2018-12-14,7.9,2900,8.317,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.","28,878,16",False,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,/f03YksE4NggUjG75toz4H1YAGRf.jpg
507313,Carga,pt,2018-11-08,6.3,42,8.316,"A lorry, a road and an unpredictable destiny, all intersecting in a human trafficking network. Caught up in this web, Viktoriya has only one chance: fight to survive.",18,False,/y0XutqlhzcTWiMp4NdMcxUVxzym.jpg,/uLVjYX0q0wdX9CyILF6nMTRIP3x.jpg
470918,Beast,en,2018-04-18,6.6,287,8.313,A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,"9648,80,18",False,/t3W767pq9rUdMXxVGzWVt2hs1Hs.jpg,/n86SlvPD5kgvuO1buOmyuUzlcPA.jpg
514236,Contromano,it,2018-09-20,5.805,146,8.309,"Mario Cavallaro is 50 and lives in the same district of always in Milano and fears changes until arrives Oba, a Senegalese seller of socks so he decides to kidnap Oba and take him back to Senegal.",35,False,/8aJZVnLhFU2xbJhJHSZvLiJR4IK.jpg,/n2xn5H3PvgiUunC43gZo3vLA37N.jpg
474331,Keep an Eye Out,fr,2018-07-04,6.657,604,8.309,"Louis just found the corpse of a man in front of his apartment building. Taken in for custody by Captain Buron, he finds himself on the wrong end of a surreal interrogation. But how can you prove you are innocent when the cops are crazy?",35,False,/isvZHZa4cKySbnVqUCAZPHjMKRB.jpg,/zfq8FfMbaYL3fHVgrIsFBaDhRPC.jpg
407447,The Extraordinary Journey of the Fakir,en,2018-05-09,6.9,287,8.307,Ajatashatru Lavash Patel has lived all his life in a small Mumbai neighborhood tricking people with street magic and fakir stunts. He sets out on a journey to find his estranged father but instead gets dragged on a never-ending adventure.,"35,12,18",False,/6rKx3paYMRDImAkoe8q1QDSuChj.jpg,/40ZAC1HMDL8knY9r7uJ7uwj5udy.jpg
526034,Lez Bomb,en,2018-11-09,6.9,47,8.299,"A closeted young woman brings her girlfriend home for Thanksgiving, only to have her coming-out efforts thwarted by the unexpected arrival of her male roommate.",35,False,/m9voXhtc1BM2Opa07co9iNQQHEA.jpg,/tBiZAkXngPoT80iWxUI9ebSBXli.jpg
514879,KASANE –Beauty and Fate–,ja,2018-09-07,6.5,24,8.289,"Kasane Fuchi is the daughter of a beautiful, legendary actress. Kasane has excellent acting skills as well, but she is not attractive. She has a hard time due to her unattractiveness. Kasane has a lipstick left behind by her late mother. The lipstick holds a strange power. Whenever Kasane applies the lipstick and kisses someone, she takes that person's face.  Meanwhile, Nina Tanzawa is a beautiful actress with poor acting skills. She meets Kasane Fuchi and their fates change.","9648,14",False,/aJCHfcB55CnZVfMfxTmipkpWO0X.jpg,/vzrkeaeq4Rzpwb3EhHo0tunI5m4.jpg
512218,Transformer,en,2018-04-27,5.9,34,8.287,"In the summer of 2015, former US Marine and world record weightlifter Janae Marie Kroczaleski was publicly outed as being transgender. The reaction was universal: her sponsors abandoned her, she was disowned by her parents and banned from competing. This film follows Janae as she attempts to find her place in society. Initially wanting to strip off the muscle and become a much smaller looking woman, she found herself unable to lose the muscle she so desperately gained. She now finds herself living one day as an alpha male and the next day as a delicate girl. Will Janae be able to handle her muscle relapses? Will her passage from being a male bring her the peace she's looking for? Will society accept a 250lbs muscular woman? Is her path personal redemption or physical and psychological disaster?",99,False,/xHqE6TBfQMndFNw0xrS5UShGZsS.jpg,/leDYyqvT7WibJIgoVYysxuoz5wV.jpg
490033,Holiday,da,2018-10-11,5.5,121,8.287,"Sascha, the young and beautiful trophy girlfriend of a Danish drug lord, arrives at his holiday villa in the seaside town of Bodrum, on the Turkish Riviera, where she is welcomed into his inner circle. Under the summer sun, she lives a carefree dream of luxury and fun until she meets Tomas, a Dutch traveler trying to discover himself.","18,80",False,/ou0QMbeDPVY3wDsf3vLNaT7Y5ac.jpg,/5NU063sVE2Y3zNg8isOIG5RSrDL.jpg
512343,Blue Summer,ja,2018-08-01,6.9,6,8.274,"Rio is a high school student in Tokyo. Her mother tells her she will spend the summer in the countryside. There, she meets Ginzo. He is a high school student and handsome. They fall in love.",10749,False,/ueBG0f46PVEZlaeMIBdP24Gozk4.jpg,/iB87DYWZaylRfCOOeSjQTkhHGLd.jpg
467673,Budapest,fr,2018-06-27,5.5,436,8.274,Two best friends stuck in boring jobs become bachelor party planners in Budapest.,35,False,/pL2oToUMXQCA2WsVGm202W2gj3d.jpg,/8lDG1Clxtxl2smirw9BRsddhQQP.jpg
521387,Darrow & Darrow: In The Key Of Murder,en,2018-05-06,6.7,23,8.266,"A simple offer of legal advice turns into the biggest challenge of Claire Darrow’s legal career when her new beau, D.A. Miles Strasberg, introduces her to his younger half-sister, Phoebe, a singer fresh off her first album. Following a legal dispute between the two, Phoebe's producer ends up dead and all signs point to Phoebe. Claire is the only one Miles trusts to uncover the truth and save his sister.","18,10770,9648",False,/tOqCGrgvoWVOKsCitjZj5gYBwV1.jpg,/2VyjDN24GBNPtla4IRd7EyNUvW8.jpg
516525,Seth Rogen's Hilarity for Charity,en,2018-04-06,5.2,84,8.266,"Seth Rogen and friends combine stand-up, sketches and music for an outrageous comedy special that could only come from the mind of Seth. Guests include Tiffany Haddish, Sarah Silverman, Michelle Wolf, John Mulaney, Michael Che, David Chang, Ike Barinholtz, Chelsea Peretti, Kumail Nanjiani, Jon Lovitz, Jeff Goldblum, Sacha Baron Cohen, Nick Kroll, Post Malone, Chris Hardwick, and Craig Robinson & The Nasty Delicious.","35,99,10770",False,/qgtFlFC7WbLR0UhwV73Si9iRZPZ.jpg,/xoRYL6uuS9qvGeJ4o0hbmQji7hm.jpg
463387,"One Nation, One King",fr,2018-09-26,5.6,172,8.26,"„Un peuple et son roi"" crosses the destinies of the men and women of the population, and those of historical figures. Their meeting place is the newly founded National Assembly. At the heart of the story lie the fate of the king and the birth of the French Republic.","18,36",False,/hAMF1mwGCHkxTmhsZxXb3FalUcP.jpg,/cHry6P7kIlGXlDbkmNPicqaJrJa.jpg
485189,Sorry Angel,fr,2018-05-09,6.9,216,8.248,Jacques is a writer living in Paris. He hasn't turned 40 but already mistrusts that the best in life is yet to come. Arthur is a student living in Brittany. He reads and smiles a lot and refuses to think that everything in life might not be possible. Jacques and Arthur will like each other. Just like in a lovely dream. Just like in a sad story.,"35,18,10749",False,/qOgWutP37QFH1ZiNMRj2U1ppjYj.jpg,/rBPRcBXwmJLsVlVutuWKnYOiWuL.jpg
518471,Chuchotage,hu,2018-04-24,7.6,15,8.247,"During a professional conference in Prague, two interpreters in the Hungarian booth hilariously vie for the attention of one listener.","18,35,10749",False,/mvEdzMS6w8AVoIj4WFcOcwG3QLF.jpg,/yGXVc4iofw61zQwtCq5Hc55giq6.jpg
496096,A Woman With No Filter,es,2018-01-12,7.8,142,8.246,"Paz, a kind woman, has allowed everyone around her to treat her as if she were worth nothing, keeping silent so as not to hurt feelings. Until one day, in her head, a phenomenon forces her to express what she feels.",35,False,/nYzkXS2fQ4v4QR3yUtA0bE9b46N.jpg,/ayBqDoZ6Znvb9gMk2F4syPZr18f.jpg
563575,Skinford: Chapter 2,en,2018-11-21,4.5,2,8.243,"Silver-tongued  Jimmy  Skinford  is  on  the  run  with  the  only  person  he  can  trust,  Zo-phia,  a  woman  hunted  by  every  underworld  crook  in  town  for  her  coveted  curse  of  immortality.  To  stop  the  relentless  onslaught  of  violence  and  get  their  lives  back  they  must  search  through  Zophia’s  past  to  fnd  a  cure.  But  what  future  can  you  have  when  your  survival  depends  on  losing  the  one  thing  keeping  you  alive?","53,14,80,27",False,,/dnQRqMY9Gtujp8ZxHOZxBWj9zau.jpg
533932,We Need Your Vote,fr,2018-09-19,5.1,121,8.24,"Arnaud, a 25-year-old man, enters the campaign team of a candidate for the French presidential election as assistant to the Director of communication. While discovering the techniques, intricacies and rivalries of the electoral campaign, he will feel fascination for this world, as well as for its attractive director, Agnès.",35,False,/hi454jFVpyLUXhaCnTp3FAW4cBY.jpg,/juvvBa9oS1OKlEi1CCmNMK7SAOS.jpg
753085,The Men Who My Father Loved,ja,2018-08-08,4.0,2,8.229,"A man returned to his home in Kyoto after being away for a year. As he works his way into film industry as a part-timer, his sister decides to sell their childhood home since both of their parents have passed away. One night, his recalls his father's favorite watch and looks for it, and he stumbles across a notebook titled ""My Memories."" He starts to read it and sees the words written on the first page saying ""The men I loved who passed me by..."" and is followed by a record of his father's love life...",18,False,/p8hM233VlQ4ZdH1oChmry9py7XM.jpg,/5dgtbVEIWF2zs01BHscOavn4tGL.jpg
519120,Lucia's Grace,it,2018-11-22,5.904,114,8.224,"During the evaluation of a plot of land, surveyor and distressed single mother Lucia meets a woman who claims to be Mary, the Mother of God.","35,18",False,/sHctqZljze5AH57b8r3IqbEVP8e.jpg,/e9aKMDHSvZkJsg7BMYfhx6bMglQ.jpg
510738,Bird Karma,en,2018-11-09,6.6,40,8.221,"A tale of a long-legged bird's journey of blissful joy, inescapable greed and the accidental discovery of the consequences when too much is not enough.","16,35,10751",False,/y8W7K13awxdrfFhWGfCgwrIaiMN.jpg,/a70K3LGHqgV7GjWcDjdYtFnQgnK.jpg
373449,2.0,ta,2018-11-29,5.874,151,8.216,"An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.","28,878,14",False,/wRtKqEDS0Dz8t5l6HBqE599QzHB.jpg,/qRDtDH6Hp6wc8fYtZMpNW5JTBYz.jpg
435557,The Party's Just Beginning,en,2018-12-07,6.3,55,8.212,"In a bleak Inverness midwinter, Luisaidh is careening off the rails after the suicide of her best friend. She medicates her misery with joyless sex, chips and a belief in the power of positive drinking. Surrounded by bittersweet memories, she struggles to find someone to talk to or some reason to make life worthwhile at the most stressful time of the year.","18,35",False,/7wpTIbFpdrd3BHCIpcxdsAO0wDE.jpg,/dkQGIm3g4gQIm6sme3P1cHHexnt.jpg
560504,The Trap,es,2018-10-19,5.5,4,8.208,"Gerard, left at the altar, run away to the mountains, where he becomes obsessed with hunting a rabbit during his mourning.",,False,/kGmjbVK634x6InWk4W9NEIgRWBQ.jpg,/bS4AYcaZlpikIB6tI6ogzztZTOl.jpg
558095,All Is True,en,2018-12-21,6.1,123,8.201,"London, June 29th, 1613. The Globe Theater, ran by the famous playwright William Shakespeare, accidentally burns to ashes. Seriously affected, he stops writing and returns to his hometown, where his wife Anne and daughters Judith and Susanna get surprised to hear he intends to stay there definitively, after two decades working in the capital, neglecting his sincere affections for them.","18,36",False,/xLE1WRF15ItCO0whHdgze8NC0kd.jpg,/yae0QoZuPQ6yC8HleRYXXfttPLh.jpg
333676,Alex & the List,en,2018-05-04,5.8,44,8.187,"Alex, a lovable, unassuming dog trainer is in love with a great woman - Katherine - smart, talented, from a good family. Katherine adores Alex's quirky sense of humor, honesty and capacity to listen. Having decided to pop the question, Alex is blindsided when Katherine produces a detailed list of well-thought-out ""improvements"" she feels will tweak Alex on their way to becoming the ideal couple. Alex instinctively rejects the suggestion that he needs to change anything. But with the threat of a new competitor, Alex decides to ""do the list."" Guided by a coterie of friends that include: Dave, Alex's loyal childhood buddy, best female friend Lily, her husband Michael, and their 8 year old son, Nicky, Alex's journey has him reconsider and question his beliefs, values and world.","10749,35",False,/g3TFClgl6eVSTl8IRMg5m9qNX2U.jpg,/bvQvLPMtOuj4slgOCZTUrS0Gyjl.jpg
429742,Still/Born,en,2018-02-09,5.8,144,8.186,"Still/Born follows Mary, a new mother who lost one of her twins in childbirth. As she struggles with the loss of one of her children, she starts to suspect something sinister is after her surviving child - a supernatural entity that has chosen her child and will stop at nothing to take it from her.",27,False,/nvxj7TwfyY9j2AnQDaNkLawaHAn.jpg,/kZ1BbnMArbnSISel8dK9mpRwWIB.jpg
504603,The World Is Yours,fr,2018-08-15,6.8,414,8.183,"To escape his life of crime, a Paris drug dealer takes on one last job involving Spain, unhinged gangsters, his longtime crush and his scheming mother.","35,80",False,/a3GnX4MG0KDVu4VQ0TwpPu2qJi1.jpg,/b8l0pdMuVgqIYXBvNUr4TXdpmFj.jpg
595493,Me Too - Hidden Truth,ko,2018-07-05,6.0,1,8.172,"Campus couple Tae-ho and Eun-seo join the same graudate school to sit in lectures for the most powerful person in Korean journalism, Lee Hee-hyun. On the first day of school, Lee Hee-hyun takes a liking to pretty and smart Eun-seo and uses his authority to try and seduce her, but fails. Hye-jin realizes what the professor is trying to do and spends a night with him, getting herself to the syposium. Eun-seo questions the result and asks Lee Hee-hyun for an explanation. He asks her for physical pleasure and Eun-seo is just confused...","18,10749",False,/1rExpvxldk5muhJ4Dpn03lZlA5E.jpg,/n4Y7q15TZyodPLu4wc9GYc8pUE7.jpg
478508,To the Ends of the World,fr,2018-12-05,6.0,81,8.158,"Indochina, 1945. While the French are harassed by both the Japanese army and the Vietnamese rebels, private Robert Tassen, driven by the memory of a tragedy of which he is the only survivor, embarks on the search for the mysterious and cruel Võ Bình Yên, one of the leaders of the insurrection.","18,12,10752",False,/eKUr7XDgzt1pEfND71g7qAa1s2I.jpg,/kBk0cHzLeNBm4UpiIMUzHLugMKU.jpg
486225,The Awakening of Motti Wolkenbruch,de,2018-07-05,6.0,144,8.155,"The young Orthodox Jew, Motti Wolkenbruch, finds himself at a turning point. His beloved mother wants him to get married and presents one marriage candidate after the other. Unfortunately none of the woman pleases him, because they all look just like her. The situation gets even more complicated, when Motti secretly falls in love with the non-Jewish girl Laura, a so-called Shiksa.",35,False,/q9cfRMQURKvPUvJ6AfOZb9M5w7d.jpg,/vtDQaXTLEP6AkAUrliCi9iTrgjK.jpg
432507,Claire's Camera,fr,2018-03-07,6.078,64,8.154,"Claire, a school teacher with a camera is on her first visit to Cannes. She happens upon a film sales assistant, Man-hee, recently laid off after a one-night stand with a film director.",18,False,/fHN0wnNUQeyjQPkb9a590fWKFp0.jpg,/n12X1HWLOLQXmh781WvG8McLuDI.jpg
499722,The Other Woman,fr,2018-04-26,5.003,154,8.153,"When Daniel and Isabelle invite Patrick and his new flame, Emma, to dinner, it’s with some misgivings. After all, Patrick has just dumped his ex-wife — their best friend — to run off with a much younger woman. But when the ravishing Emma appears, all of Daniel’s qualms fly out of the window. He’s instantly smitten with the seductive woman...","18,35,10749",False,/yP8fKBiHljcPJIPAH04hhd1F6zG.jpg,/5WcVbQA1lT3iOroeLzRhlRpVo9N.jpg
476335,Shock and Awe,en,2018-07-13,6.4,165,8.15,"A group of journalists covering George Bush's planned invasion of Iraq in 2003 are skeptical of the presidents claim that Saddam Hussein has ""weapons of mass destruction.""","36,18,53",False,/vLDz1V7CNRf5uue4eAgbJPRT99q.jpg,/x8Y9lKNnroACauSxmVQRkACj2ow.jpg
529207,Crime Wave,es,2018-10-04,5.8,96,8.144,Leyre lives a quiet and comfortable life which ends abruptly when an act of rage of her teenage son leads her to protect him by any means necessary.,"35,80",False,/qeKBnNZhDnq2eNQTXD2CDzpsfw5.jpg,/bfp0mNktF2FXkzMSpjqdTkeH5cf.jpg
430011,Supercon,en,2018-04-27,4.7,23,8.135,A ragtag group of former TV stars and comic book artists who make their living working at conventions decide to steal the loot from a crooked promoter and an overbearing former TV icon.,35,False,/bOqQGiBtv4JQyYRdEFBtDfST3Ua.jpg,/xK2JTaoKmabEjDccv0yYIkgP5Qu.jpg
463322,The Dark,en,2018-10-12,6.0,196,8.133,"A murderous, flesh-eating undead young girl haunting the remote stretch of woods where she was murdered decades earlier, discovers a kidnapped and abused boy hiding in the trunk of one of her victim’s cars. Her decision to let the boy live throws her aggressively solitary existence into upheaval, and ultimately forces her to re-examine just how much of her humanity her murderer was able to destroy.","27,18,14",False,/3bC3FyK6rmaebYzoT8qX7EoHgah.jpg,/uPUJsR3UJ6AUOKxx0d6dOlLHln4.jpg
455605,Haunted Hospital: Heilstatten,de,2018-02-22,5.54,265,8.13,"Group of Youtubers enter an abandoned surgery ward for 24-hour challenge, hoping to go viral. They will soon learn that they're not welcome.",27,False,/hWGXJdjDYZnxdjSbxjdtXNzCOaE.jpg,/6BjiB3kju34PRhTHiJD5MTJHTrk.jpg
490445,Dumped,fr,2018-04-18,6.1,355,8.124,"Françoise has just been dumped by her husband for a much younger woman. In order to cheer her up, and to celebrate her 60th birthday, sisters Rose and Alice decide to take their mother to a resort on the tropical island of Reunion so they can relax, work on their tans, and have too many margaritas. But when Rose pays a one-night stand, Thierry, to show her mother a good time, their holiday plans start to unravel.",35,False,/51GkNZXh2Rfoml75XIcfgFjnDP5.jpg,/bklDqWb2YlylqEU8gVoElTAwPBV.jpg
396321,Puppet Master: The Littlest Reich,en,2018-08-17,5.6,145,8.114,"A recently divorced young man discovers a mint condition Blade doll in his deceased brother's closet and plans to sell the toy at a convention in Oregon celebrating the 30th anniversary of the infamous Toulon Murders. All hell breaks loose during the auction when a strange force animates all of the puppets throughout the convention, setting them on a bloody killing spree.","27,35,14",False,/aKenLyGC9tWmW8WMdii4lZv6M6R.jpg,/85r4oIFdr065RXpRHINjjkXEBkN.jpg
437316,Spirou & Fantasio's Big Adventures,fr,2018-02-21,4.5,124,8.102,"When Spirou, supposedly a groom in a Palace, meets Fantasio, reporter scupper, everything starts very hard … and rather badly!","12,35",False,/bNGbwBJl2tz8WPBjRyziAGnygNv.jpg,/etvxFMkSvAWtbaCwEwpWcyGK6JZ.jpg
511014,United Skates,en,2018-04-19,7.429,21,8.096,"When America's last standing roller rinks are threatened with closure, a community of thousands battle in a racially charged environment to save an underground subculture.",99,False,/ho6e9gv7zAMeDq1xXvKgqXRHcje.jpg,/bChxuC8FfiaiXlrmxo5XQErABvg.jpg
518604,The Princess and the Dragon,ru,2018-08-23,6.8,24,8.095,"On her 7th birthday, Princess Barbara discovers a magical book that transports her to Wonderland, an enchanted place filled with dragons and fantastic creatures.","16,14",False,/fryB9DApUwB0zEdlZtDH1RefHuD.jpg,/a8lY7bzTZ9LsimEVjSLpRDW9fEZ.jpg
500259,Mario,de,2018-02-22,7.2,134,8.088,Two young gay soccer players get caught up between the politics of the game and the politics of love.,"18,10749",False,/lx7Zo61C35nI3bRYX5IEo07c38s.jpg,/jdnkICY5RwbaiS9zBOxkUtbZvxH.jpg
543831,Next Door Sisters,ko,2018-06-26,1.0,2,8.085,Two wives are stuck in sexless marriages and wish to change that. They turn to a mysterious internet product to help.,10749,False,/ejb7JWBHcgVDn7yes6NGp3LeMuU.jpg,/cz7aMQDtNkhEeMyDAxpNFhGrcIV.jpg
413576,1/1,en,2018-07-07,5.258,33,8.081,"Lissa, a twenty-year-old girl trapped in rural Pennsylvania, grapples with sex, drugs, love and loss. When a possible pregnancy forces her to take a hard look at her life, both her and the structure of the film mature, illuminating a brighter path ahead.",18,False,/gfxQJX7mWe008zs3OOsEAgAUfic.jpg,/hSr9f8ex7FIViB7Kg0HFJUl0qHN.jpg
529646,Solis,en,2018-06-27,4.8,103,8.077,"Following an accident, an Engineer of an asteroid mining company endures the extreme limits – both physical and psychological – of human survival, trapped inside an escape pod as he helplessly idles towards the Sun.","28,12,878",False,/w0bmNXd2xt3aELz74ZQBi3k1zpe.jpg,/lea5bLww1ZwbNPRVk0RjB34xxVg.jpg
