id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
799375,Stutz,en,2022-11-14,7.6,177,8.472,"In candid conversations with actor Jonah Hill, leading psychiatrist Phil Stutz explores his early life experiences and unique, visual model of therapy.",99,False,/ubtLuy2SsC7q0BIewPPOGeQVtlN.jpg,/uOiJmotRM12wsgfwiEXsp3AErdU.jpg
766431,Hostile Territory,en,2022-04-22,7.155,87,11.161,"Former P.O.W. Jack Calgrove moves Heaven and Earth to be reunited with his children following the Civil War. After returning home, Jack discovers that his wife has tragically died and his children, presumed to be orphans, are heading deep into the West on a train crossing enemy lines, with the intent of being placed into new homes. Calgrove and another soldier team up with a troop of Native American sharpshooters and a freed slave as they try to stop the train.","37,28,18,36",False,/dTF2nIQ25fFDUgd8YBOZXMIbxHf.jpg,/pSgLSxoAG1Dt91dUSwnaKETmseW.jpg
872497,Resurrection,en,2022-07-29,6.1,199,11.15,"A woman's carefully constructed life is upended when an unwelcome shadow from her past returns, forcing her to confront the monster she's evaded for two decades.","18,27,9648",False,/vDZg2oBxFbu9adJ89QuYXOYqprz.jpg,/kfRr8Jm1gaEnLTXCIfHkSw8QW6t.jpg
882040,30 Nights with My Ex,es,2022-08-11,5.3,28,4.806,"At the request of his daughter, Turbo is reluctantly forced to open his doors for 30 days to his emotionally fragile and eccentric ex-wife, Loba, following a prolonged stay at a mental hospital. As old feelings reemerge, Turbo and Loba find themselves at the center of a perfect storm that could set them on an odyssey of rediscovery… or send them both back to the madhouse.","35,10749",False,/rl5crwrhPBIbVcdxIaU9TB8kKrE.jpg,/nXbhchOec3MKtAcKPO82Qu8r5AW.jpg
837938,The Inspection,en,2022-11-18,6.172,64,8.139,"Ellis French is a young, gay Black man, rejected by his mother and with few options for his future, decides to join the Marines, doing whatever it takes to succeed in a system that would cast him aside. But even as he battles deep-seated prejudice and the grueling routines of basic training, he finds unexpected camaraderie, strength, and support in this new community, giving him a hard-earned sense of belonging that will shape his identity and forever change his life.",18,False,/lLaeFLQNsZ11zG3LTSczD3YNLad.jpg,/pvx7TwLXVDKD4jbDeAQ7w459zIY.jpg
828434,#FBF,en,2022-03-31,6.1,18,5.751,Teenage Annie inadvertently takes her mother's laptop instead of her own to visit her father in New Jersey. She quickly realizes that the laptop allows her to pretend to be her mother. She uses this to try to restore her parents' marriage ....,18,False,/ylwELX3mBfzReS9uIFGAz5F2kBH.jpg,/7bNMPnGiX7t5bOiSjStriOLTxEJ.jpg
786918,Promises,fr,2022-01-26,6.4,103,9.459,"Clémence, the fearless mayor of a town near Paris, is completing the final term of her political career. With her faithful right-hand man Yazid, she has long fought for this town plagued by inequality, unemployment and slumlords. However, when Clémence is approached to become Minister, her ambition arises, questioning her devotion and commitment to her citizens. Will her political integrity and election promises survive her newly found ambition?",18,False,/wHJzsRb5POQUBGeYUN64LJ2ZcZY.jpg,/kO9muUDMi40FpnrqRvkMqCwc5Ac.jpg
1032628,Debunk,en,2022-10-01,0.0,0,11.109,"A comedy horror film with a mockumentary concept, witnessing the meeting of two creatures from different worlds where Sofi the ghost denier (DeBunker) begins to believe in the existence of ghosts when she meets Edna the ghost. Edna is a cheerleader who doesn't realize she's dead and turned into a ghost.  Hakim has his own YouTube channel aimed at exposing the existence of ghosts. One day, Hakim receives a short message inviting him to spend the night in a haunted hospital and various incidents occur.","35,27",False,/D7eVSC2S1drtJ96e1frEU3joh4.jpg,/g9hqEW7HQOK3uuj6M6Gtv3yFlDB.jpg
936362,Eismayer,de,2022-10-28,7.0,36,7.295,"Vice Lieutenant Eismayer is the most feared trainer and model macho in the Austrian Military and lives as a gay man in secret. When he falls in love with a young, openly gay soldier, his world gets turned upside down.","18,36,10749",False,/yF3LqCRad6OWexlFhwxu9Vm1SZD.jpg,/ev4BO0x9ZWredBp4xqPiKxkHmB4.jpg
601188,Between Two Worlds,fr,2022-01-12,7.0,147,11.108,"Marianne Winckler relocates to the port city of Caen in order to pass herself off as a member of a large community of itinerant workers desperate to make ends meet. She gains employment as a cleaner on a ferry travelling between Ouistreham and Portsmouth, recording the drudgery of the work she and her colleagues are required to do.",18,False,/5RxWPQAQqMvdJi9jUWiEb3nNz0e.jpg,/o5aeDtufiLsnRk8dNXWubvC6sP8.jpg
1028550,#Xmas,en,2022-11-25,5.792,24,6.686,"When Jen gets the chance to enter a brand’s design contest, she poses as a family influencer, enlisting the help of her best friend, Max, and her baby nephew. When her video is selected as a finalist, Jen is torn on whether to go on with her perfect “family” or reveal the truth.","10770,35,18,10749",False,/gRS55xRFpgPX2RKeFTTFIvJmA0f.jpg,/675FCHUSN10vzfW4V2BB2udHxdb.jpg
1025029,Travelin' Band: Creedence Clearwater Revival at the Royal Albert Hall,en,2022-09-16,6.8,26,6.744,"Featuring never-before-seen concert footage and narration by Jeff Bridges, this documentary explores CCR's humble origins and meteoric rise.","99,10402",False,/nm3tqu7oanN1nabbL42LYUWeYfk.jpg,/sxUcZBaO1uwK8m7R0X9eJzxXaQW.jpg
988667,Furies,vi,2022-12-30,6.573,55,11.106,"Bi, a Vietnamese country girl, survives a brutal childhood and escapes to Saigon. There, she is recruited by the mysterious Mrs. Lin, who trains Bi and her new friends Thanh and Hong in killing and sensuality to take down Hai, a Saigon crime lord.","28,18",False,/mmkkof9JxBKQrfMQ5P3N5SghmSs.jpg,/h0yjBGTUToMqsQDY1SgkWRZjrgd.jpg
1001912,Marvel Studios Assembled: The Making of Ms. Marvel,en,2022-08-03,7.0,30,6.361,"Go behind-the-scenes every step of the way with immersive footage from the making of the series, along with insightful interviews on set from the cast and crew of Ms. Marvel as we watch Iman Vellani and her character, Kamala Khan, become the fan-favorite superhero right before our eyes.",99,False,/qXOYUTJ5p5aINFGmyIWTGeZCNTc.jpg,/6m0rG2bS90FOlUaxEq8ZPCTQMei.jpg
1041580,The Elephant Whisperers,ta,2022-12-07,7.321,112,11.096,"Bomman and Bellie, a couple in south India, devote their lives to caring for an orphaned baby elephant named Raghu, forging a family like no other.",99,False,/qSuSc03Kz90CtrIvaYBdYuyMpkd.jpg,/rRn0Uj2WXal7FkWWyKK0bleQlOy.jpg
911645,Gehraiyaan,hi,2022-02-11,5.5,28,6.045,"Alisha Khanna, 30, ambitious, now finds herself at crossroads in life. Her six year long relationship has grown monotonous, her career seems to be going nowhere. But just when she had begun to accept this reality as unchangeable, her life is usurped by the arrival of her cousin, Tia and her fiancé, Zain, with whom she bonds over a troubled past and a common wish to break from its confines.","10749,18",False,/tb2MBG5Ww4UbbqeflVspBb4lxa3.jpg,/AqqMoV3o83oiPZSUrBBeujKnk1n.jpg
1056569,Battle for Pandora,en,2022-12-02,3.1,9,8.981,"After a help signal from a research vessel makes it back to Earth, the U.S. Space Force sends a rescue ship to Pandora, a moon of Saturn. But when they try to land, they discover Pandora is inhabited by a highly evolved humanoid species.","878,27,28",False,/lTjYrVdQd3oAYIM6PGxsa03aq9e.jpg,/5AoLseh165m3phMhlSQbPGyKByb.jpg
1044343,Zen - Grogu and Dust Bunnies,ja,2022-11-11,6.1,88,9.849,A hand drawn animated short by Studio Ghibli.,"16,14,878",False,/yNukBfT5wFU8SPZdM0D3y9cwRyU.jpg,/4hPuXZWgLuegyBKFhSO67sYjEZ0.jpg
1017138,[REC]: Horror Without Pause,es,2022-10-28,6.9,21,4.718,"The horror film [REC] — directed by Jaume Balagueró and Paco Plaza, and released in 2007 — was an unprecedented triumph for Spanish fantasy cinema. Fifteen years later, those responsible for the creation and worldwide success of this cinematic milestone decode its keys and resurrect the myth.",99,False,/e5ZMGCPw4HWhA56LD3wqVlmSz3g.jpg,/s9aRzHViIFLyEVVKZPIg4MzWwD9.jpg
827887,Blast,fr,2022-06-16,6.8,60,6.0,"In a Parisian parking lot Sonia finds herself trapped in her car with her son and the daughter of her boyfriend Fred, who has been left outside, powerless to deal with the situation: an anti-tank mine has been set under the car. Sonia is a bomb-disposal expert, who works for a NGO with Fred. She just got back from a mission in Ukraine and, while she's used to face dangerous situations, with the children's lives on the line the stakes have never been higher. Along with colleagues Igor and Camille, who came to the rescue, Sonia and Fred have 30 minutes to defuse the bomb and work out who could be the mastermind behind this. Will they stand united until the end or will the family implode under pressure?","53,18",False,/a7iX0CtLxQOQX8Eduv7jG20gy4x.jpg,/k43iS9a1ugXkcBEjYJPiAGtlzv6.jpg
883870,Mon Heroine,fr,2022-12-14,6.2,50,4.956,"A young girl from Rouen dreams about directing movies with Julia Roberts. Overprotected by her mother, she hopes to join a prestigeous cinema school in New York City, but nothing happens as expected, and her dreams are cruelly broken. Denying her fate, she leaves France to New York City, with her nutty-aunt's help, dreaming to give her screenplay to Julia Roberts herself.",35,False,/7T0TWrlS8QoNKOlOX0XDTYwyBlo.jpg,/i5IsStJDj8YAjVFl9nsGFBMCNnO.jpg
896499,Fruits Basket -prelude-,ja,2022-02-18,7.0,29,8.063,"Kyoko, who couldn't believe anything in the world and lived a desolate life, meets Katsuya Honda, who has been assigned as an educational trainee. She is at the mercy of Katsuya, who is rude and has a strong habit, and she is gradually attracted to her. However, she is disowned by her parents in the wake of an incident with her bad fellow. It's a punishment that I've been doing as much as I like. Katsuya appears in front of Kyoko who thinks so...","16,35,18,10749",False,/9OUohsezE4kZr74oy9DA8Dt4jXo.jpg,/gt7radvJj8UI8C8mvmtWX5uiqQB.jpg
1020489,Autumn in the City,en,2022-10-15,5.396,24,7.416,"Piper Grant moves to New York for a fresh start and to find her career passion. As she bounces between different exciting temp jobs that take her all over the city, she meets Austin Edwards, an aspiring writer. While Piper’s sunny optimism is at odds with Austin’s jaded personality, the magic of the autumn season soon brings them closer together. When Piper realizes her true passion is illustration, they decide to team up on a children’s book project, and in the process, they discover the thing they’re really searching for might be each other.","10770,35,10749",False,/lwNVRpwYLoUcSTElm8vyOJZSll6.jpg,/xSVaamZtuDR4jgW4or9JUQ0qgQ7.jpg
882826,An Action Hero,hi,2022-12-02,6.4,59,6.216,"At the age of just 30, Maanav at the peak of his acting career gets caught up in a murder accusation, which turns his own life into an eccentric action thriller as he flees the country, with a vengeful politician hot on his heels.","28,80,35,12,53",False,/gmnX4h9BQrBZOVjzfr2c3eBRmx3.jpg,/6qxe4wa8CMsXCL4486o74H7MHCT.jpg
746339,Ogre,fr,2022-04-20,5.2,48,4.678,"Six-year-old Jules and his mother Chloé land in deserted French countryside. To start a new life, far from a painful past, she has accepted to take over the village school. But the apparently quiet community is consumed by the unexplained disappearance of a little boy months ago. Mathieu, the town doctor, is not insensible to the newcomer’s charm. As he becomes closer to Chloé, her son Jules grows increasingly anxious. He knows it, he can feel it: Mathieu is the beast, that now wants to devour him and take his mother away.","27,14,18",False,/2fsFNfhso8G8dIgrCkS4wxlueGr.jpg,/3QxtIzY8vRI4FV2hHUNrN9JifYf.jpg
1044043,Who's a Good Boy?,es,2022-11-23,5.3,34,8.465,"Chema has a mission: to date Claudia, the attractive new girl at his school, and lose his virginity. Can he fulfill his dream before graduating?",35,False,/1mSODFbYJyLE33O8pS9ppJPF81K.jpg,/k3ZbQQh7TlerTTWrH6Ua2l8J08p.jpg
844404,Sam & Kate,en,2022-11-11,6.5,50,10.695,"Bill is an ailing larger-than-life father being taken care of by his son Sam, who has returned home to care for him. While home, Sam falls for a local woman, Kate. At the same time, Bill starts to fall for her mom, Tina.","35,18,10749",False,/luvaeDWXnVsdOrVfq57zLg38tqk.jpg,/fzQN7YcIgboMavMMwrOTaqz8agm.jpg
879901,Beautiful Beings,is,2022-04-22,7.3,51,10.868,"A teenage boy, raised by a mother who considers herself psychic, takes a bullied kid into his group of violent misfits. As the group’s troubles escalate toward life-threatening situations, an inner voice awakens in the boy and, with the help of his mother and his new friend, he manages to find his own path.",18,False,/tYa3UEUjE7SwDIQPkLJGuI4Z2OC.jpg,/oOqZz9rXGcNhuDBpjfLWxOO2T5W.jpg
1005428,Sergio Leone: The Italian Who Invented America,it,2022-10-20,7.3,49,6.909,"To mark the recent thirtieth anniversary of Sergio Leone’s death, this documentary sets out to pay tribute to one of the great legends of world cinema. The singular artistic vision of Sergio Leone has transcended national borders, creating the Spaghetti Western genre and transforming the international cinematic panorama forever with his innovative stylistic and narrative solutions, which have now become part of the language of the movies. The film, which is enriched with precious archive footage from the Cineteca di Bologna, including rare audio recordings and film clips shot behind the scenes, sees for the first time the direct participation of the Leone family and has interviews both with Leone’s longtime collaborators and with icons of Hollywood who have been profoundly influenced by his work.",99,False,/7avtTSed9ZiBEabtkl3pST53BlE.jpg,/aCKJgQ4pA68AadCzvGsngWQLHeV.jpg
566805,Mad Heidi,en,2022-11-24,5.791,191,10.846,"In a dystopian Switzerland that has fallen under the fascist rule of an evil cheese tyrant, Heidi lives the pure and simple life in the Swiss Alps. Grandfather Alpöhi does his best to protect Heidi, but her yearning for freedom soon gets her into trouble with the dictator’s henchmen. The innocent girl transforms herself into a kick-ass female fighting force who sets out to liberate the country from the insane cheese fascists.","28,12,35,14,27",False,/wxGZebZaUmk3e8QLVSaTHmh1BqI.jpg,/tVooOemwuIuOYsBKgHolI9zC81X.jpg
910371,Hell Dogs,ja,2022-09-16,7.2,51,10.839,"Bent on revenge, a traumatized ex-police officer must infiltrate a yakuza organization by befriending one of the group's most unhinged members.","28,80,18,9648,53",False,/gkNkq4VoXaXLp3yT9lKiU3ZgZta.jpg,/2V1WlBuYcTjkXNS3i3IPvT4xQJN.jpg
910365,The Conference,de,2022-05-06,6.6,99,8.15,"On January 20, 1942, the Wannsee Conference takes place in Berlin, a meeting that had only one item on the agenda: The Final Solution, the organization of the systematic mass murder of eleven million European Jews.","36,10752,18",False,/c2uZuqjdt2KjkoRz1AgNCwZ7ung.jpg,/7x5I7OhjBo6EO0TAvYMCgluYvdY.jpg
1015293,Corte,es,2022-09-22,7.0,1,4.633,Joaco's infidelity breaks up the couple with Vanesa. Trying to maintain a friendly relationship is a possibility that Vanesa accepts because she cannot think without him. The acceptance of the separation will be a painful path but one of personal growth.,18,False,/4YwPPviw642QEzSbgIEDe4HJx1D.jpg,/7g9HnwdSmyq4bLlTTBSb8ptGJSP.jpg
898774,Amityville Uprising,en,2022-01-11,3.8,8,9.164,"A chemical blast at a military base sets off a supernatural disaster. As Sgt. Dash tries to keep the peace at the local police station, the explosion unleashes a toxic acid rain that dissolves the flesh of anyone trapped in it. Even worse, it causes the dead to rise again and attack the living. Can Dash and fellow officer Nina Rossi figure out who is friend and foe, fend off the attacks, and defend their colleagues until the savage cataclysm subsides?","27,28,53",False,/1NVKHIA0o4uBTCNi8BrYQaFnc0s.jpg,/RrzMH1EOUeuAogTZr1JPHsTAAg.jpg
681303,My Fairy Troublemaker,de,2022-10-13,7.4,38,8.068,"Violetta (337), a curious and cheeky fairy, gets lost in the human world. To find her way back to the fairy world, she teams up with the human girl Maxie (12) and discovers her true destiny.","16,12,35,10751,14",False,/p4o1xEIHdQVuchXzkFSQORh3gWx.jpg,/wXsCtzppdU1SUvTtxznJyi9hiXv.jpg
910596,Run & Gun,en,2022-01-11,5.5,65,10.739,"After leaving a life of crime and violence, Ray is a reformed good guy, enjoying a quiet family life in the ‘burbs. But when his past is discovered, Ray is blackmailed into one last job to collect a mysterious package. After a deadly double-cross, he finds himself wounded and on the run from ruthless assassins who will stop at nothing to get what he has. Now, with the lives of his loved ones hanging in the balance and danger at every turn, Ray’s only hope is to draw upon his violent past to survive.","28,53",False,/32EzAHJg8daU0FHfncq4C3bAhja.jpg,/h0AKLEk4XCajdav1hSHIR71cU66.jpg
668047,Press Play,en,2022-06-16,6.6,71,7.052,"Laura and Harrison have the picture-perfect romance built on the foundation of a shared love of music. After a deadly accident, Laura gets the chance to save the love of her life when she discovers that their mixtape can transport her back in time.","10402,10749,878",False,/zpNpaxsEY8Ua0oU8pJSg9nZhrAt.jpg,/d0dcVRrRvfOZi1jDrVsw4pVQ945.jpg
714676,Alice,en,2022-03-18,5.8,67,10.68,"Alice spends her days enslaved on a rural Georgia plantation restlessly yearning for freedom. After a violent clash with plantation owner Paul, Alice flees through the neighboring woods and stumbles onto the unfamiliar sight of a highway, soon discovering the year is actually 1973.","53,18",False,/tDzjLx0w1pg6NsJycBLdMQVZee5.jpg,/jrGyjoCsRLVbzmsaeFCueOnGOKL.jpg
962591,2 Kleine Kleutertjes: Een Dag Om Nooit Te Vergeten,nl,2022-04-27,7.3,10,10.728,"Soon Anna (5) and Joey (4) will no longer be the only children in the family, there will be a baby! On the day of the birth they are taken by their uncle to the petting zoo. Here's a little kid that Joey immediately adores and when they escape the petting zoo together, they go on an adventure. Along the way, they all encounter obstacles and learn to join forces and make many new friends.",16,False,/lA5gkcHGVabgZJG1LYDqojS3NeO.jpg,/7R5QaOcS9mThbRw7NeFaQu8eoTw.jpg
934660,We Feed People,en,2022-03-19,7.0,21,10.047,We Feed People spotlights renowned chef José Andrés and his nonprofit World Central Kitchen’s incredible mission and evolution over 12 years from being a scrappy group of grassroots volunteers to becoming one of the most highly regarded humanitarian aid organizations in the disaster relief sector.,99,False,/uEDZNUSBs4dURMauY3bNUYJBvnU.jpg,/okRUpZjZf7tlpXzLyyIU284RS4U.jpg
968967,A Farewell to Ozark,en,2022-04-29,6.5,17,10.711,"Jason Bateman, Laura Linney and other cast members open up about the show's characters and creators, plus what they'll miss most.",99,False,/lT6pKq2xx10y5uba0niucn0ZC7U.jpg,/wNxnVljephNMyLKK9j4jRuByRFG.jpg
944318,Kikai Sentai Zenkaiger vs. Kiramager vs. Senpaiger,ja,2022-04-29,8.0,1,6.197,"Kikai Sentai Zenkaiger vs. Kiramager vs. Senpaiger is a Japanese superhero crossover film between Kikai Sentai Zenkaiger Mashin Sentai Kiramager, and serves as the 28th installment of the Super Sentai's VS series of films.","28,12,878,14",False,/eRcCnvmrJ24hKYa2yuUog7NYNds.jpg,/tYOsuYycyWq2UtdrXFHyh8teoGb.jpg
983294,Healing House: Kingdom of Sex,ko,2022-05-10,2.0,1,5.446,"Hye-kyeong enters as housekeeper of Soon-sil and Jeong-seop. Hye-kyeong accidentally found out that she is in a religion like Soon-sil!  Using a sense of belonging to Soon-sil, she attracts his lover Tae-bong. Meanwhile, Soon-sil is possessed by Tae-bong, and Soon-sil's husband, gangster Jeong-seop, falls for Hye-kyeong. Hye-kyeong, Jeong-seop, Soon-sil, and Tae-bong use their minds to take over each other.","10749,18",False,/xm5nON5pGaB9ZHZZf9GyhoEhu5W.jpg,/498GLLKKBHoECx3o3cedb7PTWED.jpg
860852,Tyson's Run,en,2022-03-04,7.9,112,10.693,"When fifteen-year-old Tyson attends public school for the first time, his life is changed forever. While helping his father clean up after the football team, Tyson befriends champion marathon runner Aklilu. Never letting his autism hold him back, Tyson becomes determined to run his first marathon in hopes of winning his father's approval.  With the help of an unlikely friend and his parents, Tyson learns that with faith in yourself and the courage to take the first step, anything is possible.",18,False,/ktSsmJ6h2IeQgxFwUOQ9ZOxbUP3.jpg,/n1YApVTO1gHudv7avTRSSvUqIDR.jpg
1006917,The Lost Patient,fr,2022-11-25,5.975,99,8.391,The 19 years old Thomas wakes up in a hospital after three years in a coma. He doesn't remember anything. The psychologist Anna tells him that his family has been murdered and that he is the only survivor of the massacre while his sister Laura is still missing.,"53,9648,10770,18",False,/pHjSH9Fxf7gYzYBZNZJ4ZLNxk17.jpg,/tHwGtD4zT0IhKdc2JQNxHAJFGWn.jpg
1013910,Nightalk,en,2022-09-13,6.0,18,6.708,A female cop goes undercover on a phone-sex app to solve a murder investigation as she risks becoming the killer's next victim.,"53,10749,9648,80,10770",False,/pIFRNmX4IFywFqbU6CiKv2EWsBD.jpg,/irCAwc1BoBtY0qTtG9nuRMgwdcg.jpg
757341,The Butcher’s Daughter,fr,2022-01-19,5.5,54,7.281,"Charly is the editor in chief of a fashion magazine. When her father dies, she inherits the family business: a butchery. Not exactly her passion in life... She’s about to sell it when Mar- tial, who worked for her father, wants to take it over, but she is having second thoughts. These two opposite characters will have to get used to one another.","10749,35",False,/pGYjXajoHbBhEz3xdHpTHvrrE6i.jpg,/ObhTAVRJA38XRBiy6ETEb8CsH.jpg
757999,Beautiful Minds,fr,2022-01-19,7.3,139,6.911,"Two men, why vastly different life stories and personalities, embark on a Hearse heading south of France. During their journey, they realize that however unlikely, they're not so different in the end.","35,18",False,/siEKPoFqIctmu1c29Ggj4ZWQFv6.jpg,/azEU5AyET4CaH6JX9wUziQYUTxR.jpg
939356,Marvel Studios Assembled: The Making of Eternals,en,2022-02-16,7.298,52,6.467,"Join director Chloe Zhao and the Cast of Eternals as they recount their experiences during the making of Marvel Studios’ most ambitious film to date. Discover how the ensemble cast felt stepping into their roles, filming in remote locations, and creating bonds that would help to create the on-screen relationships that span over 7,000 years.",99,False,/gBh15609apMzMgcafijKNBxdeTS.jpg,/fBJ5ZjFJ6IHQWz90SsW80PizVlF.jpg
968580,Gabriel's Inferno: Part IV,en,2022-03-30,5.3,6,7.837,,,False,,/qRe0HIOrNCfCf0rM9qJneFEU0s8.jpg
896448,Beneath the Surface,en,2022-04-01,6.4,62,6.514,"A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.","14,27,53,9648,18",False,/cetU6lsj5bFCCFTWezGISmYwDAG.jpg,/xXE9IDEFiye0zNzmnT0eUDbGyVI.jpg
1002695,Mirreyes contra Godínez 2: El retiro,es,2022-07-21,7.4,107,7.156,,35,False,/a55UvL4FIY3lFz0TxalCZ8xtSr5.jpg,/ba6CNrM9CdSVGR61NUHJ1uDfmLz.jpg
1035264,"KKN, Curse of the Dancing Village: Luwih Dowo, Luwih Medeni",id,2022-12-29,6.8,6,8.84,A group of students encounter strange and terrifying events during their community service in a remote village. This film is an extended version of 2022's KKN di Desa Penari.,"27,9648,53",False,/6OyfylH5Y5YcyDFTVCMoDE4p46v.jpg,/wyRVXRygEOPpjTIcDz3z7ZXLZ45.jpg
772446,No abras la puerta,es,2022-11-30,6.8,34,4.928,"Fausto and Esther childhood was tormented. Fausto, trying to escape from his father. Esther, mistreated by her brother-in-law. They both begin to be involved in a supernatural situation. Over which they have no control.",27,False,/tICAgoXvCQeqzSy2m2OgnQOdZbk.jpg,/qumlmYYopqgAQUdwT9wgVyhxBBb.jpg
915831,"Monica, O My Darling",hi,2022-11-11,7.0,75,7.907,"A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.","80,35,18,9648",False,/cWHKYjgLoFCIyia46kyZ6VOMxfx.jpg,/xEksr0T34utTkeg0DB1Au4M0jto.jpg
1007125,Goodbye Brooklyn Nine-Nine,en,2022-06-08,7.5,8,6.142,"We rejoice in the best moments, hear from the cast, creatives and celebrity fans, and explore what made it a TV staple.","99,10770",False,/87DGPL6UWRLwcuKvnijVzZuYdnb.jpg,/vyyAE2xnqJ6DxQMRYYwIFuk5EFr.jpg
1027442,A Maple Valley Christmas,en,2022-11-05,6.654,26,5.686,"Erica is a rancher who has spent her whole life working the family farm with her mother and sister. When Aaron arrives and disrupts her plans, she starts to question what it is she actually wants.","10770,35,18,10749",False,/qTHpxLjOadI2fcCoi5o1zUN9Ofo.jpg,/qLqT1uazzih2dn5PVSiqPDAx0l4.jpg
799177,Bhediya,hi,2022-11-25,6.717,46,9.287,"Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town.","35,27",False,/3EyNSc0JqtVf9aOHmaiiPRKUQZ5.jpg,/iZtq44ZmxBW0E3tAeLG6UdJe9aj.jpg
