id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path,release_year,release_month,release_day
806368,The Son,en,2022-11-10,6.7,438,31.429,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",18,False,/5iMLD2KE0JQcPchegqSpKstU4CT.jpg,/hYR2doH3arnX0Y6WULuBPbtaLjN.jpg,2022,11,10
804095,The Fabelmans,en,2022-11-11,7.6,2292,31.385,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",18,False,/xQyGkQ8ICa4lgifGr3oZjkm3AJ2.jpg,/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg,2022,11,11
1041513,Encanto at the Hollywood Bowl,en,2022-12-28,7.1,157,31.055,"A taped performance of the Encanto Live-to-Film Concert Experience at the Hollywood Bowl. The original cast puts on a miracle of a concert as they sing the favorite songs, accompanied by a full orchestra and 50 person ensemble, and the Hollywood Bowl transforms into Casita!","10402,99",False,/tU3mnpFLOAp2Ia6vHvGIw8ewJQb.jpg,/sa3Ku5yNVjp8NloWxJoI9dQjvOi.jpg,2022,12,28
879444,Accident Man: Hitman's Holiday,en,2022-10-14,6.6,169,30.89,"The Accident Man is back, and this time he must best the top assassins in the world to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.","28,35,80",False,/4IHdjH7tRr8M54ndfqWOWkUbUyV.jpg,/8XF5EIDUOZv1p9orukdyERvv2Qn.jpg,2022,10,14
829280,Enola Holmes 2,en,2022-11-30,7.385,1405,30.872,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.","12,9648,80",False,/n2OaA7Je0fgcVnfJM7xDJoPny7x.jpg,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,2022,11,30
556694,Three Thousand Years of Longing,en,2022-08-24,6.881,1330,30.852,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.","18,14,10749",False,/bsr5We9ANx3zWQLE9JPjDl2JbiM.jpg,/wdiUSKO0kebySOrHBVoDp7CLHIO.jpg,2022,8,24
267805,There Are No Saints,en,2022-05-27,5.2,106,30.811,"A man is imprisoned for a crime he didn't commit. When his wife is murdered and his son kidnapped and taken to Mexico, he devises an elaborate and dangerous plan to rescue his son and avenge the murder.","28,9648,53",False,/cL0cdccOMzM508ODsWPfHVMMAzo.jpg,/fcOTYArjKuAgufwHoTvx8w9UKCv.jpg,2022,5,27
800937,Senior Year,en,2022-05-11,5.94,819,30.702,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen.,35,False,/3FJ53wbpjSAGY98KYiHJ4DQccDr.jpg,/6UqbcDQhCYpxboK58Z0eVfdeHcT.jpg,2022,5,11
682507,Where the Crawdads Sing,en,2022-07-14,7.558,1780,30.614,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.","18,9648,10749",False,/mS3qSGdeRdL7rqanWJY5LjfQBUY.jpg,/6h5OCqRnWH7Dcm4IeP4JypBdtuI.jpg,2022,7,14
817758,TÁR,en,2022-09-23,7.094,1219,30.584,"As celebrated conductor Lydia Tár starts rehearsals for a career-defining symphony, the consequences of her past choices begin to echo in the present.","18,10402",False,/fwhN9a0oRZvzc2tDuu5BZ59MOPz.jpg,/dRVAlaU0vbG6hMf2K45NSiIyoUe.jpg,2022,9,23
1024774,May-December-January,tl,2022-10-12,2.0,1,30.387,"A story about Claire a single mom and a career woman.  She is aware that her son is gay and accepts this wholeheartedly.  What breaks her heart, though, is finding out that they are both in love with the same man.","18,10749",False,/yneHTIT0fC9UBykOV3gtFHz8AIb.jpg,/nPcDoHyLTGtyQzvInHTpekFl8xT.jpg,2022,10,12
985932,Virgin Forest,tl,2022-06-24,5.2,15,30.286,"A photographer is tasked to take a photo of a rare flower thriving in the mountain, but he discovers women trapped in a hidden brothel for illegal loggers.","53,80,18",False,/n5QtdxCS75UXSNzFCviXmgpysZA.jpg,/6AnFbpUmxAjhInm04cl0sfCko6J.jpg,2022,6,24
823625,Blacklight,en,2022-02-10,6.2,1094,30.132,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,"28,53,18,12",False,/iDeWAGnmloZ5Oz3bocDp4rSbUXd.jpg,/8jIyu2UfEsCYlxg2vFUaHeALeoD.jpg,2022,2,10
949567,The Exorcism of Hannah Stevenson,en,2022-03-14,5.9,32,30.111,"Hannah and Matt, a young couple on their first holiday together, quickly discover that they may not see eye-to-eye. Feeling as though she let her boyfriend down, Hannah enlists the help of a mysterious gypsy woman, in the hope that the couple's troubles can be overcome. However, when Matt wakes to find his girlfriend has disappeared, the gypsy woman's sinister intentions become all too clear.","14,27",False,/iKVkmyDKUHOS7r0fkF7sWLArCsv.jpg,/so05qY0sDY0348bRg0tK9tSnnEq.jpg,2022,3,14
758330,"Good Luck to You, Leo Grande",en,2022-06-16,6.942,516,30.036,"Nancy Stokes, a retired schoolteacher, is pretty sure she has never had good sex. Now that her husband has died, she is determined to take a tour of sexual vistas that until now she has only imagined. She even has a plan; it involves an anonymous hotel room, and a sex worker who calls himself Leo Grande.","10749,18",False,/3oAmqJxMqOgmnEhoOP3swpOUwzC.jpg,/dxxOmTq4LgQxiyU4rW53qdj9FoN.jpg,2022,6,16
993234,Borders of Love,cs,2022-11-03,6.0,15,29.728,"After years together, Petr and Hana, partners in work and in life, share their unspoken erotic fantasies. What begins as an innocent conversation gradually turns into curious experimentation with a non-monogamous approach to their relationship. But sexual freedom tastes differently for each of them. Without resorting to exploitation, Tomasz Wiński’s feature debut considers questions that are taboo for many couples. Borders of Love explores not only various forms of intimacy but also ways of depicting it on the big screen, since, among others, the protagonists themselves film each other on their mobile phones. Appearing in the main roles are Matyáš Řezníček and Hana Vagnerová, who collaborated on the film’s story and script as well.",18,False,/2W3wfH8MJ75fYTDYmEKR78OYCrG.jpg,/zdwRsbVA3lVDZEHrwHstNdlKoIq.jpg,2022,11,3
1015602,Welcome to the Club,en,2022-09-08,6.4,184,29.648,"Heart set on becoming a princess, Lisa Simpson is surprised to learn being bad might be more fun.","16,35",False,/A2XhlMUimRDViZDuJPeDtaJoHmT.jpg,/kxB9E6fo0ycHzd13oOTHmGa5Njd.jpg,2022,9,8
505026,Death on the Nile,en,2022-02-09,6.426,3645,29.643,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,"9648,80,53",False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022,2,9
873126,My Name Is Vendetta,it,2022-11-30,6.6,589,29.546,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.","28,80,12,53",False,/edOt2jNyCbb8SQSvulD2sRRJhmA.jpg,/7l3war94J4tRyWUiLAGokr3ViF2.jpg,2022,11,30
1015724,Trick or Treat Scooby-Doo!,en,2022-10-04,7.0,184,29.444,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!","12,9648,35,16,10751",False,/zoL7dO6Uw8wOtkhfrwryevQudSK.jpg,/r4ZDV5Xm8qrbG2TIPlocs2wJxHL.jpg,2022,10,4
676701,"Tad, the Lost Explorer and the Emerald Tablet",es,2022-08-24,7.5,307,29.325,"Tad accidentally unleashes an ancient spell, endangering the lives of his friends Mummy, Jeff, and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure to end the Curse of the Mummy.","16,12,10751,35,14",False,/tUBN1paMQ1tmVA5Sjy1ZjPWVsiF.jpg,/aFgTmKSwVc7o0OSCKOvqV99XZ3z.jpg,2022,8,24
990485,Scorpio Nights 3,tl,2022-07-28,6.3,12,29.312,"A young couple's sex acts are witnessed by a young man through a hole. When the wife seduces him, they engage in an illicit affair. Chaos ensues when the husband learns about them.",53,False,/zGkUjZNz7yhbPcCgVtrO24GvpLJ.jpg,/9uBbhfM8Co57T4Fn5flo0tMn5NC.jpg,2022,7,28
961484,Last Seen Alive,en,2022-05-12,6.4,941,29.092,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.","28,53",False,/nAHysRXM17o6TurhobGtL1MCDDH.jpg,/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg,2022,5,12
830784,"Lyle, Lyle, Crocodile",en,2022-10-07,7.0,570,29.069,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.","35,10751,10402",False,/eIeCUHk8q7smdd2KAiPBmceN7QS.jpg,/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,2022,10,7
736732,Broker,ko,2022-06-08,7.166,441,29.037,"Sang-hyun is always struggling from debt, and Dong-soo works at a baby box facility. On a rainy night, they steal the baby Woo-sung, who was left in the baby box, to sell him at a good price. Meanwhile, detectives were watching, and they quietly track them down to capture the crucial evidence.","18,35,80",False,/xTy65p0l6TlvxLEGETFMNL4Xqve.jpg,/x86xaUnxU31JYiwlO35corDEV1i.jpg,2022,6,8
575322,Project 'Gemini',en,2022-01-06,5.778,442,28.993,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.","878,27",False,/etP5jwlwvkNhwe7jnI2AyA6ZKrR.jpg,/rFljUdOozFEv6HDHIFpFvcYW0ec.jpg,2022,1,6
755566,Day Shift,en,2022-08-12,6.8,1914,28.912,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,"28,14,27,35",False,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,/bI7lGR5HuYlENlp11brKUAaPHuO.jpg,2022,8,12
1013860,R.I.P.D. 2: Rise of the Damned,en,2022-11-15,6.3,580,28.806,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.","14,28,35",False,/kmzppWh7ljL6K9fXW72bPN3gKwu.jpg,/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,2022,11,15
629176,Samaritan,en,2022-08-25,6.7,1974,28.764,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.","878,80,28",False,/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,2022,8,25
683361,Super Furball Saves the Future,fi,2022-10-14,6.3,51,21.926,"To save the world, Super Furball has to save the bees. In order to do so, the heroic guinea pig has to redeem the biggest bully in school.","10751,12",False,/1kD7E6soGxkNoWrKKniVnrkHNAH.jpg,/cYQhEjz8TcycbHpf9qHBxroYE0M.jpg,2022,10,14
1024774,May-December-January,tl,2022-10-12,2.0,1,30.387,"A story about Claire a single mom and a career woman.  She is aware that her son is gay and accepts this wholeheartedly.  What breaks her heart, though, is finding out that they are both in love with the same man.","18,10749",False,/yneHTIT0fC9UBykOV3gtFHz8AIb.jpg,/nPcDoHyLTGtyQzvInHTpekFl8xT.jpg,2022,10,12
1007401,Mortal Kombat Legends: Snow Blind,en,2022-10-09,7.8,182,19.346,"Hellbent on taking over Earthrealm, Kano viciously attacks town after town with the aid of three cold-blooded Black Dragon mercenaries. Those who don’t submit are annihilated but one young man won’t bend the knee to Kano: Kenshi.","16,28,14",False,/endVnEgUGjibpLaF0yjUX2CWhh4.jpg,/jtsq5Vc4auAguReZqCUvRGHUWuq.jpg,2022,10,9
916605,The Infernal Machine,en,2022-09-23,6.2,254,16.197,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.","53,9648",False,/68t9YraLbv4BHikPmjcw7SOPJi3.jpg,/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,2022,9,23
551271,Medieval,en,2022-09-08,7.0,470,27.569,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.","28,18,36",False,/maxRhndtC4BJABvqRPvYNu69CHA.jpg,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,2022,9,8
702621,Lullaby,en,2022-12-16,5.3,70,16.091,A new mother discovers a lullaby in an ancient book and soon regards the song as a blessing. But her world transforms into a nightmare when the lullaby brings forth the ancient demon Lilith.,27,False,/9oEbhx52BOgHvnOYisrVROfwt94.jpg,/vmE4gZ9vy8ammgS2UsEh0Z1OCia.jpg,2022,12,16
629176,Samaritan,en,2022-08-25,6.7,1974,28.764,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.","878,80,28",False,/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,2022,8,25
645992,Three Robbers and a Lion,no,2022-12-25,6.5,14,22.876,"The three thieves Kasper, Jesper and Jonathan lives together with their always hungry lion in the little town of Kardemomme town, the home to a fair but kind police officer, and the strict Aunt Sofie.","16,10751",False,/wmFAIzObxg4Lm5dSmpE0USQpLDQ.jpg,/5TeOV5JyaOHPu0PlsTZKL6NYvR8.jpg,2022,12,25
801071,The Jack in the Box: Awakening,en,2022-02-24,6.292,351,26.171,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",27,False,/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,2022,2,24
961651,Spider-Man: All Roads Lead to No Way Home,en,2022-05-03,6.675,77,19.471,"JB Smoove and Martin Starr host a celebration of 20 years of ""Spider-Man"" movies, from the Sam Raimi trilogy to Marc Webb's movies and the trio from Jon Watts.",99,False,/tObVe1R7JnO3VXBvAOWTEPmmegu.jpg,/e2LLmI5wKIrWGAy9Of3yyWu7Szn.jpg,2022,5,3
1024530,Grimcutty,en,2022-10-10,5.142,374,20.638,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,27,False,/zgMjGYxVKwUKvl5UdT9jNkiNyCe.jpg,/qvg75YJMfbHeDNirUrrgBMQImRn.jpg,2022,10,10
987750,Inspector Sun and the Curse of the Black Widow,es,2022-12-28,6.7,144,32.141,"After being put on indefinite leave by his chief of police uncle, the highly intelligent and arrogant huntsman spider Inspector Sun boards a San Francisco bound seaplane. Joined by an intrepid young fan, Sun is pulled into a murder case where the turnout could affect both the insect and human worlds.","16,10751,35,9648",False,/oMsoN3RsJEjxOWcImvwTffEnkMd.jpg,/zUYleUhOpEew8wdcusS0eGytZ6T.jpg,2022,12,28
823625,Blacklight,en,2022-02-10,6.2,1094,30.132,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,"28,53,18,12",False,/iDeWAGnmloZ5Oz3bocDp4rSbUXd.jpg,/8jIyu2UfEsCYlxg2vFUaHeALeoD.jpg,2022,2,10
803114,The Requin,en,2022-01-28,4.8,331,23.881,"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.","27,9648,53",False,/eVSa4TpyXbOdk9fXSD6OcORJGtv.jpg,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,2022,1,28
679919,Acharya,te,2022-04-29,4.2,16,24.861,"Acharya, a middle-aged Naxalite-turned-social reformer, launches a fight against the Endowments Department over misappropriation and embezzlement of temple funds and donations.","28,18",False,/s3uWMC7FThbY99puaMy1pTaxmgD.jpg,/o2CGeYrDLRTKK2rLcTgn6j1jvMk.jpg,2022,4,29
667739,The Man from Toronto,en,2022-12-23,6.5,369,25.685,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at a rental cabin.","28,12,35",False,/cw1BkYi8bP62hTw5HoEngVZfTTw.jpg,/uTCfTibqtk4f90cC59bLPMOmsfc.jpg,2022,12,23
890322,Love Like the Falling Petals,ja,2022-03-24,7.9,82,18.32,"Haruto Asakura falls in love with hairdresser Misaki Ariake and asks her out. Watching Misaki Ariake work hard to achieve what she wants, Haruto Asakura, who almost gave up his dream to become a photographer, begins to pursue his dream again, but Misaki Ariake is diagnosed with a disease that ages her 10x faster than normal.","18,10749",False,/hX9KuZQjZXrleVALumaNb6HJJ6M.jpg,/8m2xnZAnMuydc87KCLS2gnUmidh.jpg,2022,3,24
709716,The Lake,th,2022-08-18,5.802,81,21.039,"When a mysterious monster rises from the Mekong River and attacks Bueng Kan, it cuts people off from the outside world. Officials and people in the area, including Chinese scientists who accidentally came to conduct research in Thailand, all forces must be mobilized to catch this crazy monster before it's too late.","27,878,53",False,/cvHEMN1NW2Re02kH90847YML2gu.jpg,/t0K4yiqZ6so3spK6DG82LsXZh6c.jpg,2022,8,18
979924,On the Line,en,2022-10-31,6.118,492,23.359,A provocative and edgy radio host must play a dangerous game of cat and mouse with a mysterious caller who's kidnapped his family and is threatening to blow up the whole station.,"53,18",False,/dTmmeKMlYJ1ViNWEopbnHLX8C1F.jpg,/a14BbSHvLgzCdbDD6tAL8OBVKL1.jpg,2022,10,31
597845,Finnick,ru,2022-03-24,7.4,108,35.717,"Not many people know that every house is secretly inhabited by little monsters! These furry creatures take care of a family’s house but cannot be seen. Finnick is a little monster, who doesn’t seem to care about his responsibility of making a home out of the house. But everything changes after a new family comes to his house. When Finn meets 13-year-old Christine, inexplicable events begin to happen in the city and life will never be the same again!","35,12,16,14,10751",False,/cH5mdqHFVUuZ7Votxfkki4pd4HT.jpg,/gmZGAbI42ecAoixyvZI0Se4Qiau.jpg,2022,3,24
539681,DC League of Super-Pets,en,2022-07-27,7.233,1538,33.341,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.","16,28,10751,35,878",False,/tecCZQA0E3qHSPOTUMj3YQniT4.jpg,/qpPMewlugFaejXjz4YNDnpTniFX.jpg,2022,7,27
985932,Virgin Forest,tl,2022-06-24,5.2,15,30.286,"A photographer is tasked to take a photo of a rare flower thriving in the mountain, but he discovers women trapped in a hidden brothel for illegal loggers.","53,80,18",False,/n5QtdxCS75UXSNzFCviXmgpysZA.jpg,/6AnFbpUmxAjhInm04cl0sfCko6J.jpg,2022,6,24
648579,The Unbearable Weight of Massive Talent,en,2022-04-20,6.781,1978,33.081,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.","28,35,80",False,/M7Kiquud2bjrhQvZXeIrvW0J4a.jpg,/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg,2022,4,20
1037858,The Soccer Football Movie,en,2022-11-09,5.8,116,28.081,"When mysterious green slime monsters start popping out of soccer balls, all-star athletes Zlatan Ibrahimović and Megan Rapinoe must team up with their four biggest fans to stop evil scientist ""Weird Al"" Yankovic from stealing their talent.","16,35,10751",False,/4kAnLio28ma3wIEbyb5sZQ1vIL.jpg,/sWoYDNPNZs5MtzPbirXV73tIHrA.jpg,2022,11,9
818750,The In Between,en,2022-02-11,7.357,711,27.319,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.","10749,878,18",False,/334KZ2yt18AjPN9VmJw68sEkc7U.jpg,/7RcyjraM1cB1Uxy2W9ZWrab4KCw.jpg,2022,2,11
791177,Bones and All,en,2022-11-18,7.1,1328,28.072,"Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.","18,27,10749",False,/8sPxa4sdRvjgRG3GgkO8RQxUR9P.jpg,/ayfr4iL0jVV9mquN7SKvjOidvRH.jpg,2022,11,18
758009,Shotgun Wedding,en,2022-12-28,6.3,1152,28.071,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning. Now, Darcy and Tom must save their loved ones—if they don’t kill each other first.","28,35,10749",False,/zGoZB4CboMzY1z4G3nU6BWnMDB2.jpg,/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,2022,12,28
928270,Heatwave,en,2022-01-17,6.4,142,17.784,A woman's life takes an unexpected turn when she falls for her boss's wife. She must soon defend herself as she becomes entangled in a web of malice.,"53,18",False,/wdcSkdKRwiABA5SdNth1uAnErzw.jpg,/kd2kN3tnsDNgPDf3lKhgn1aKtfy.jpg,2022,1,17
969686,4 Horsemen: Apocalypse,en,2022-04-29,6.032,111,27.523,A small team of scientists must race against time to stop what seems to be a cascade of global disasters signaling the possible apocalypse and end of days.,"878,27",False,/b93N6Mb08NhFhobB8KrR5GBaPP5.jpg,/dt3mo4tArf2llDiht91cnvUtSgT.jpg,2022,4,29
606403,Special Delivery,ko,2022-01-12,7.011,179,35.02,A black-market cabbie drives criminals at breakneck speeds until she is left in charge of a fugitive's son.,"28,80",False,/lonLErm7OcVR8gnc1t2kRwuuxDm.jpg,/iFUBAfMDlFOck29BEwS1awH5TB3.jpg,2022,1,12
1056380,The Coffee Table,es,2022-06-01,6.9,155,24.918,"Jesus and María are a couple going through a difficult time in their relationship. Nevertheless, they have just become parents. To shape their new life, they decide to buy a new coffee table. A decision that will change their existence.","27,53,18,35",False,/7mij6m3a2rmaj7SvQf1dPyu7mqZ.jpg,/r8S7cc676EfgfUDVQKPrqRlbRFz.jpg,2022,6,1
990485,Scorpio Nights 3,tl,2022-07-28,6.3,12,29.312,"A young couple's sex acts are witnessed by a young man through a hole. When the wife seduces him, they engage in an illicit affair. Chaos ensues when the husband learns about them.",53,False,/zGkUjZNz7yhbPcCgVtrO24GvpLJ.jpg,/9uBbhfM8Co57T4Fn5flo0tMn5NC.jpg,2022,7,28
760204,The Lair,en,2022-10-28,5.73,241,20.99,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened.","27,28",False,/fMymfWwgTfXh9RkBCFuaZrdn8Of.jpg,/ifRFLx83Xk1DcwAS3OScgI6HmWO.jpg,2022,10,28
751237,Umma,en,2022-03-18,5.4,289,24.464,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.","27,9648",False,/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,2022,3,18
829799,Paradise City,en,2022-11-11,5.5,148,19.211,Renegade bounty hunter Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.,"28,80,53",False,/xkOax3HOpxhdz2hnMEBvSkWEmnM.jpg,/xdmmd437QdjcCls8yCQxrH5YYM4.jpg,2022,11,11
674324,The Banshees of Inisherin,en,2022-10-20,7.457,2721,34.202,"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.","18,35",False,/1vXD5HXqkhvsXFHE7KmCPZGPR1e.jpg,/4yFG6cSPaCaPhyJ1vtGOtMD1lgh.jpg,2022,10,20
1015724,Trick or Treat Scooby-Doo!,en,2022-10-04,7.0,184,29.444,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!","12,9648,35,16,10751",False,/zoL7dO6Uw8wOtkhfrwryevQudSK.jpg,/r4ZDV5Xm8qrbG2TIPlocs2wJxHL.jpg,2022,10,4
634429,Shin Ultraman,ja,2022-05-13,7.175,171,25.925,"The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!","28,878",False,/bW2R6PejAFk6FVCyLmTsgn8ETqZ.jpg,/8e4WjXrOY7WH94jlhBeoYCYUVwj.jpg,2022,5,13
975120,Padre no hay más que uno 3,es,2022-07-15,7.605,247,25.921,"Christmas is coming. The children accidentally break a Nativity scene figurine from their father's collection and must by all means get an equal one, the problem is that it is a unique antique piece. Sara, the eldest daughter breaks up with her boyfriend, Ocho, who will try to recover her favors with the help of her father-in-law, Javier. Precisely Javier's father-in-law, Marisa's father, will be welcomed into the family home to spend the holidays after her recent separation, which will not leave Javier's mother, Milagros, indifferent. Rocío, the folklore of the family, who has been playing the Virgin for several Christmases, is relegated this year to playing the shepherdess, something that her father, Javier, is not willing to assume.","35,10751",False,/i9BtOklh2txI78wNSTNjoAZ6Fvj.jpg,/k2v9xSPtiyxCNxaRGtj7COwdgG3.jpg,2022,7,15
755566,Day Shift,en,2022-08-12,6.8,1914,28.912,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,"28,14,27,35",False,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,/bI7lGR5HuYlENlp11brKUAaPHuO.jpg,2022,8,12
975120,Padre no hay más que uno 3,es,2022-07-15,7.605,247,25.921,"Christmas is coming. The children accidentally break a Nativity scene figurine from their father's collection and must by all means get an equal one, the problem is that it is a unique antique piece. Sara, the eldest daughter breaks up with her boyfriend, Ocho, who will try to recover her favors with the help of her father-in-law, Javier. Precisely Javier's father-in-law, Marisa's father, will be welcomed into the family home to spend the holidays after her recent separation, which will not leave Javier's mother, Milagros, indifferent. Rocío, the folklore of the family, who has been playing the Virgin for several Christmases, is relegated this year to playing the shepherdess, something that her father, Javier, is not willing to assume.","35,10751",False,/i9BtOklh2txI78wNSTNjoAZ6Fvj.jpg,/k2v9xSPtiyxCNxaRGtj7COwdgG3.jpg,2022,7,15
