id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path,release_year,release_month,release_day
729165,Out of Exile,en,2023-01-20,6.436,39,177.05,"Recently paroled thief Gabriel Russell tries to balance his life and mend a troubled family as an FBI agent hunts him down, along with his crew after a botched armored car robbery.","53,18,28,80",False,/wPNI1fd18z5TKBOK9Mv9Rfjb0j0.jpg,/jgF5XaXnJmOgMxulhy2k1f9LNNc.jpg,2023,1,20
872585,Oppenheimer,en,2023-07-19,8.087,9069,193.59,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,"18,36",False,/nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023,7,19
609681,The Marvels,en,2023-11-08,6.1,2621,200.173,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.","878,12,28",False,/criPrxkTggCra1jch49jsiSeXo1.jpg,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023,11,8
385687,Fast X,en,2023-05-17,7.1,5494,266.228,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.","28,80,53",False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023,5,17
1140168,Freddy's Fridays,en,2023-10-13,4.8,12,163.551,"A detective begins to investigate a series of mysterious murders that are connected to a demonic book that brings dolls to life. As the body count begins to rise, the detective soon learns the curse of the demonic Friday and must find a way to stop it before any others disappear.",27,False,/8AGwtYlvrZWEPo9zQthVd68zxNO.jpg,/8smsOtjp8FbBgL8YKrgCADJWEhe.jpg,2023,10,13
1174618,Alice in Terrorland,en,2023-12-26,6.0,156,148.286,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.","27,53",False,/xKJTWGvheOMMlTHgrjN18KaD9Ra.jpg,/5XJGvr8g9jkmN6KUIOQOj2iE6K4.jpg,2023,12,26
966576,The Quest for Tom Sawyer's Gold,en,2023-06-22,4.7,10,156.827,"Agatha Armstrong and her trusty sidekick Mrs. Mac were once the world’s most daring adventurers. But when her son Ant came along, everything quickly changed and her devil-may-care ways took a backseat to being over-protective and terrified of anything that posed a risk to her family.","12,10751",False,/wQ60FXOHnVimJo6Bpdk6VU0qaP6.jpg,/zceLrHeYOgJHw1tw6MUi15N2NUz.jpg,2023,6,22
1051560,The Devil Comes at Night,en,2023-06-06,6.786,21,207.31,A washed up boxer searching for his inheritance must fight for his life when he is trapped in his deceased father's farmhouse by a local cannibal cult.,27,False,/aGQIIKpAPYNtziFrCCBBgIzmUXe.jpg,/6QIeZuKirT4cXVpW7ilVZmcRmdK.jpg,2023,6,6
502356,The Super Mario Bros. Movie,en,2023-04-05,7.7,8992,245.529,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.","16,10751,12,14,35",False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023,4,5
346698,Barbie,en,2023-07-19,7.016,8975,170.157,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.","35,12",False,/ctMserH8g2SeOAnCw5gFjdQF8mo.jpg,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023,7,19
569094,Spider-Man: Across the Spider-Verse,en,2023-05-31,8.358,6840,252.812,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","16,28,12,878",False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023,5,31
959092,Mayhem!,fr,2023-06-28,6.7,157,172.745,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.","28,80,18",False,/aswBReNN2adqTiOBnvh96RCDeJP.jpg,/u9035lysUz3ccloQt0SeIp1Mu8a.jpg,2023,6,28
615656,Meg 2: The Trench,en,2023-08-02,6.494,3346,168.263,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,"28,878,27",False,/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023,8,2
508883,The Boy and the Heron,ja,2023-07-14,7.5,1697,158.886,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""","16,12,14,10751,18",False,/ybn3jCia5XBD0ZgEM07gcUPuRNh.jpg,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023,7,14
893723,PAW Patrol: The Mighty Movie,en,2023-09-21,7.1,438,132.146,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.","16,10751,28,878,35,18,12",False,/zgQQF04u3OgNBJqClRNby1FPz9s.jpg,/aTvePCU7exLepwg5hWySjwxojQK.jpg,2023,9,21
626332,Flamin' Hot,en,2023-03-11,7.967,637,194.628,"The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican American heritage and upbringing to turn the iconic Flamin' Hot Cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon.","18,36",False,/yYEOYzgqPB31mkSsuPdCvXH3zHv.jpg,/a7KyFMPXj0iY4EoLq1PIGU1WJPw.jpg,2023,3,11
976830,The Deep Dark,fr,2023-11-15,5.75,78,166.232,"1956, in the north of France. A group of underground miners is forced to take a professor to take samples a thousand meters underground. After a landslide that prevents them from going back up, they discover a crypt from another time, and unknowingly awaken a legendary bloodthirsty creature.","12,27,18",False,/yIhVPYJiTif4LAOcRRkpPD1F2Lz.jpg,/lbyzPtNGHIYogFKGF0NfhaJ51fc.jpg,2023,11,15
1062807,SPY x FAMILY CODE: White,ja,2023-12-22,7.006,429,123.409,"While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.","16,35,12,28",False,/zVDJ4cRgSpHlILSm7kGiklHQ6O7.jpg,/xlIQf4y9eB14iYzNN142tROIWON.jpg,2023,12,22
1115396,Hunting Games,en,2023-05-12,4.2,16,164.084,"When a group of ex-military members is hired to retrieve a lost bag of stolen money, their mission becomes more difficult after a lone hunter finds the bag first.","28,53,10770",False,/x2thJwMJ6oGlhn7UC4vSwHltEw0.jpg,/xVbEJzdMxIQqpuLgla0hU8qr9mt.jpg,2023,5,12
779816,White Bird,en,2023-10-25,7.9,55,176.569,"After being expelled from Beecher Prep for his treatment of a classmate with a facial deformity, Julian has struggled to fit in at his new school. To transform his life, Julian's grandmother finally reveals her own story of courage of her youth in Nazi-occupied France, where a classmate shelters her from mortal danger.","18,10752,36",False,/jkiqPH80Lo9gFXDDxViklqaHU8O.jpg,/s2igE99PVBEMsry3qEGEH3rM83K.jpg,2023,10,25
1152624,3 Days in Malay,en,2023-08-11,5.2,27,155.652,"Marines stationed at an airfield in Malay during WWII get wind of a coming raid by the Japanese. Unable to get reinforcements approved, they engage in a harrowing 3-day battle against enemy forces.","28,12,10752",False,/9Y9wTgrMk4G1YNPDDekNk7dybwx.jpg,/hqnfqeCILvgKGWKOut5lVdxdeJh.jpg,2023,8,11
713704,Evil Dead Rise,en,2023-04-12,7.0,3019,159.237,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.","27,53",False,/3CzVLgcSS1t8fv8R9Zh6GDPFkeO.jpg,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023,4,12
950526,The Smoke Master,pt,2023-05-18,7.414,70,127.474,"The journey of Gabriel and Daniel, two brothers cursed by the Chinese mafia with its feared Three Generations Revenge, who have already reaped the life of their grandfather and their father. To survive, one of the brothers must learn the Smoke Style secrets, a little known Cannabis martial art, taught by a single master, high up in the mountains.","28,35,14",False,/kwzNUM4yZ26XuNAPSyaWwJeWRP4.jpg,/mg6YkwftQOJjpT2ygYlCi11LWeC.jpg,2023,5,18
943344,Underground Monster,zh,2023-04-27,4.667,12,139.152,"Near a remote town, the repeated dumping of toxic waste causes an underground cave dweller to mutate into a hideous monster. A construction team that is digging a tunnel accidentally disturb the creature's habitat causing it to attack.","14,12",False,/oSJV6nAfHzyE9v6oEAXmDjbko00.jpg,/lWVwWRLqpS1OaNg7KT0ZecSW0PK.jpg,2023,4,27
1072790,Anyone But You,en,2023-12-21,7.0,2098,163.888,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.","10749,35",False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023,12,21
447277,The Little Mermaid,en,2023-05-18,6.3,2882,225.031,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.","12,10751,14,10749",False,/7VEUOEfRzzrQfWddlIyLUKvh6Nf.jpg,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023,5,18
594767,Shazam! Fury of the Gods,en,2023-03-15,6.532,3051,95.832,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.","35,28,14",False,/zRQITMLvVi8z2Xz12Bi6wvbZE82.jpg,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023,3,15
976573,Elemental,en,2023-06-14,7.641,4379,148.023,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.","16,35,10751,14,10749",False,/6YInbRTk39ckuLYFmUgBCKcKNjb.jpg,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023,6,14
856289,Creation of the Gods I: Kingdom of Storms,zh,2023-07-15,7.1,356,122.251,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.","28,14,10752",False,/2C3CdVzINUm5Cm1lrbT2uiRstwX.jpg,/1v5ZteB49M0RUGYrf9R37Mz8yo2.jpg,2023,7,15
1231818,Purpose of Tutoring,ko,2023-12-07,5.5,2,152.27,"Yeong-tak and Ha-na are stepsiblings who live with the support of their divorced adoptive parents. The two begin taking individual private lessons for their respective careers. Yeong-tak secretly gives his acting teacher Na-ri sleeping pills to covet her body, while Ha-na is busy seducing her physical education teacher Han-cheol. Meanwhile, Na-ri and Han-cheol run into each other at the stepsiblings' house, fall in love at first sight, and seek revenge on the two who offended them.","10749,18",False,/oqbrGQdVwoPqxJaYbfbIuSlwme8.jpg,/uBTGyxIUyQeKJVY17QBYurqIJ1V.jpg,2023,12,7
269509,The Canterville Ghost,en,2023-09-22,6.318,22,540.179,"An American family moves in to the Canterville Chase, a London mansion that has been haunted by ghost Sir Simon De Canterville for 300 years.","16,35,10751,14",False,/vhbXuEonV3wc8k48qhucWrx49Fv.jpg,/dFu8oHN805ZRzpQZNOjkiLzMbep.jpg,2023,9,22
603692,John Wick: Chapter 4,en,2023-03-22,7.731,6499,366.538,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.","28,53,80",False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023,3,22
1010581,My Fault,es,2023-06-08,7.916,3053,358.494,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.","10749,18",False,/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023,6,8
1144962,Transmorphers: Mech Beasts,en,2023-06-09,5.5,30,309.88,"20 years after the events of Transmorphers, a newer, more advanced species of alien robot descends on a rebuilt Earth, threatening once again to destroy the planet.","28,878",False,/tCKWksaQI8XkAQLVou0AlGab5S6.jpg,/oqhaffnQqSzdLrYAQA5W4IdAoCX.jpg,2023,6,9
940551,Migration,en,2023-12-06,7.4,1801,261.225,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.","16,28,12,35,10751",False,/2KGxQFV9Wp1MshPBf8BuqWUgVAz.jpg,/apQL85BMRgkBWQq6pBXKOLfCyaV.jpg,2023,12,6
1145491,Operation Black Ops,en,2023-07-11,5.641,39,233.821,"A group of mercenaries are hired to overthrow a Neo-Nazi stronghold nestled deep in the heart of Texas, only to discover they are protecting nuclear codes that could ignite World War III.","28,53",False,/bEJyUUygNSLhe4BPykEHf3hPnsh.jpg,/vMgkjQM2fHirExilsTZWJTqL33G.jpg,2023,7,11
346698,Barbie,en,2023-07-19,7.0,9133,224.923,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.","35,12",False,/ctMserH8g2SeOAnCw5gFjdQF8mo.jpg,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023,7,19
824003,Diabolik - Who Are You?,it,2023-11-30,6.343,105,215.789,"Captured by a ruthless gang of bank robbers, foes Diabolik and Ginko find themselves facing certain death. While Eva Kant and Altea forge an unlikely alliance to rescue their lovers, Diabolik reveals his mysterious past to the Inspector.","80,28",False,/hLYH6wbi3Mgscdv2KuYcTdWGlUV.jpg,/1DAXwi4y941ryPoGbzUlFEEiPAo.jpg,2023,11,30
385687,Fast X,en,2023-05-17,7.082,5558,215.075,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.","28,80,53",False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023,5,17
872585,Oppenheimer,en,2023-07-19,8.083,9255,195.762,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,"18,36",False,/fm6KqXpk3M2HVveHwCrBSSBaO0V.jpg,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023,7,19
335977,Indiana Jones and the Dial of Destiny,en,2023-06-25,6.582,3362,194.961,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.","12,28",False,/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023,6,25
783110,Smugglers,ko,2023-07-26,6.6,47,193.085,"During the 1970s, in Kunchon, there were women divers who were able to dive without equipment, including two best friends Choon-ja and Jin-sook, Jin-sook's brother and Hammer. They always collected seafood under water for living. But, as fewer factories started to be built near the beach, the women divers started to have trouble with what they were doing for living. Without any choice, the ship crews decided to join the smuggling business in the water to seek a way for their living. But the smuggling business in their village got too big for Jin-sook's family to handle and the peaceful village was gradually broken.","80,28",False,/vZaIAIX5XcXLsF4jRSp5x7wsRzn.jpg,/j8Jx4vpBG258jPxd4o0kOLDwTvm.jpg,2023,7,26
667538,Transformers: Rise of the Beasts,en,2023-06-06,7.3,4593,189.516,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.","878,12,28",False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023,6,6
1153291,Private call,es,2023-07-11,7.0,2,187.483,"A mysterious phone call will change the life of the writer Valentino Lombardi and his family. He will be violently harassed by a psychopath who will play the bloodiest and most macabre horror story with him. But that's not all, for years he has studied it and will take revenge by torturing anyone who meddles. They must fight to survive and face such an atrocity. Who is it? And what do you want?","53,28",False,,/tUjSG0q3NghJ1UT9KzDUq3EyjJk.jpg,2023,7,11
975022,You're Killing Me,en,2023-04-07,5.7,32,175.282,"Eden goes to a coveted 'Heaven and Hell' party, hoping to get a letter of recommendation to an elite university from the wealthy parents of her classmate, but the party quickly turns into a fight for her life.","27,53,28",False,/cX3Vs8pVD2FbFuFPkF7OMgswmq7.jpg,/tAnwQKYkRlXS6Lgaq5XQ7JqS58x.jpg,2023,4,7
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",fr,2023-10-21,7.186,519,170.861,"Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?","16,12,28,14,10751",False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,2023,10,21
569094,Spider-Man: Across the Spider-Verse,en,2023-05-31,8.356,6956,170.169,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","16,28,12,878",False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023,5,31
1059264,The Inseparables,en,2023-09-01,6.375,36,168.945,"The animated buddy movie follows the misadventures of Don, a runaway puppet with boundless imaginations, and DJ Doggy Dog, an abandoned plush looking for a friend, who cross paths in Central Park and team up against all odds for a epic friendship adventure in New York.","16,12,35,10751",False,/vmzauGqSgx25rzavUbuN6c5Vdfc.jpg,/dmftU2Rnmv9KTteMUwjalOuZHke.jpg,2023,9,1
609681,The Marvels,en,2023-11-08,6.072,2679,165.403,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.","878,12,28",False,/criPrxkTggCra1jch49jsiSeXo1.jpg,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023,11,8
502356,The Super Mario Bros. Movie,en,2023-04-05,7.6,9133,164.729,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.","16,10751,12,14,35",False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023,4,5
787699,Wonka,en,2023-12-06,7.1,3491,160.574,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.","35,10751,14",False,/yOm993lsJyPmBodlYjgpPwBjXP9.jpg,/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,2023,12,6
1140168,Freddy's Fridays,en,2023-10-13,5.2,13,89.68,"A detective begins to investigate a series of mysterious murders that are connected to a demonic book that brings dolls to life. As the body count begins to rise, the detective soon learns the curse of the demonic Friday and must find a way to stop it before any others disappear.",27,False,/z8LpGBiUB272FgK8q1ZHr4tAY26.jpg,/8smsOtjp8FbBgL8YKrgCADJWEhe.jpg,2023,10,13
575264,Mission: Impossible - Dead Reckoning Part One,en,2023-07-08,7.547,3790,123.105,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.","28,12",False,/TFTfzrkX8L7bAKUcch6qLmjpLu.jpg,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023,7,8
1022796,Wish,en,2023-11-13,6.338,1448,151.3,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.","16,10751,14,12",False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,/vgJZSqKMXWDDx09iSIStGKfHMku.jpg,2023,11,13
1151534,Nowhere,es,2023-09-29,7.4,1341,87.28,"A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, where she must fight to survive.","53,18",False,/lUIAlOzNVKunMHo7lFDqH8eGsWK.jpg,/8uvCXfpaU1VveV5w9h05OxN0zdN.jpg,2023,9,29
1134424,Mantra Warrior: The Legend of The Eight Moons,th,2023-10-11,6.629,35,98.599,"A story inspired by the original RAMAYANA, retold in a futuristic universe, involving brave warriors who possess ancient powers from another dimension.","16,28,12,14,878",False,/2wrdcWrAN53Pl7ahBWMIKMzXBFF.jpg,/sQE0VegwDa0GHjawfNRr1sFgVE2.jpg,2023,10,11
